entry,at,order
"""Andrew @ yhDVFE17BV"" shows a 7♠, K♠.",2023-03-15T01:31:15.104Z,167884387510400
"-- ending hand #17 --",2023-03-15T01:31:12.609Z,167884387260902
"""Fred @ EWw5rDVNJX"" collected 1.58 from pot with Two Pair, K's & 5's (combination: K♦, K♥, 5♠, 5♦, 7♣)",2023-03-15T01:31:12.609Z,167884387260901
"""Fred @ EWw5rDVNJX"" shows a 5♠, K♦.",2023-03-15T01:31:12.609Z,167884387260900
"""Joel @ DdWeAYaTSY"" checks",2023-03-15T01:31:11.770Z,167884387177000
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T01:31:02.334Z,167884386233400
"River: 6♣, 5♦, 7♣, K♥ [3♥]",2023-03-15T01:30:59.793Z,167884385979300
"""Joel @ DdWeAYaTSY"" checks",2023-03-15T01:30:58.959Z,167884385895900
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T01:30:57.538Z,167884385753800
"Turn: 6♣, 5♦, 7♣ [K♥]",2023-03-15T01:30:55.192Z,167884385519200
"""Fred @ EWw5rDVNJX"" calls 0.44",2023-03-15T01:30:54.375Z,167884385437500
"""Joel @ DdWeAYaTSY"" bets 0.44",2023-03-15T01:30:49.350Z,167884384935000
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T01:30:39.258Z,167884383925800
"Flop:  [6♣, 5♦, 7♣]",2023-03-15T01:30:34.672Z,167884383467200
"""Jade @ xhsZ8jgTjv"" folds",2023-03-15T01:30:33.809Z,167884383380900
"""Fred @ EWw5rDVNJX"" calls 0.24",2023-03-15T01:30:32.930Z,167884383293000
"""Danial @ kMYSUvj9gu"" folds",2023-03-15T01:30:29.762Z,167884382976200
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T01:30:28.829Z,167884382882900
"""qipanda @ ZzutxssYJ7"" folds",2023-03-15T01:30:19.509Z,167884381950900
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T01:30:13.291Z,167884381329100
"""sunny @ WuCshiDEpw"" folds",2023-03-15T01:30:12.370Z,167884381237000
"""Joel @ DdWeAYaTSY"" raises to 0.24",2023-03-15T01:30:11.023Z,167884381102300
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-15T01:30:07.628Z,167884380762800
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-15T01:30:05.090Z,167884380509000
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-15T01:30:02.268Z,167884380226800
"""dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-15T01:29:57.848Z,167884379784800
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-15T01:29:52.634Z,167884379263400
"""Andrew @ yhDVFE17BV"" posts a big blind of 0.04",2023-03-15T01:29:47.863Z,167884378786311
"""sunny @ WuCshiDEpw"" posts a small blind of 0.02",2023-03-15T01:29:47.863Z,167884378786310
"Your hand is Q♦, 2♦",2023-03-15T01:29:47.863Z,167884378786303
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (4.88) | #2 ""dorothy @ wzpnFqlu9P"" (14.54) | #3 ""Danial @ kMYSUvj9gu"" (5.06) | #4 ""Fred @ EWw5rDVNJX"" (12.19) | #5 ""Jade @ xhsZ8jgTjv"" (6.90) | #7 ""Joel @ DdWeAYaTSY"" (2.16) | #8 ""sunny @ WuCshiDEpw"" (6.65) | #10 ""Andrew @ yhDVFE17BV"" (7.62)",2023-03-15T01:29:47.863Z,167884378786301
"-- starting hand #17 (id: kerlv5jtfqaq)  (No Limit Texas Hold'em) (dealer: ""Joel @ DdWeAYaTSY"") --",2023-03-15T01:29:47.863Z,167884378786300
"""Andrew @ yhDVFE17BV"" shows a 4♦, 9♦.",2023-03-15T01:29:45.369Z,167884378536900
"-- ending hand #16 --",2023-03-15T01:29:41.256Z,167884378125602
"""sunny @ WuCshiDEpw"" collected 0.50 from pot",2023-03-15T01:29:41.256Z,167884378125601
"Uncalled bet of 0.25 returned to ""sunny @ WuCshiDEpw""",2023-03-15T01:29:41.256Z,167884378125600
"""Danial @ kMYSUvj9gu"" folds",2023-03-15T01:29:40.443Z,167884378044300
"""qipanda @ ZzutxssYJ7"" folds",2023-03-15T01:29:36.002Z,167884377600200
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T01:29:35.158Z,167884377515800
"""sunny @ WuCshiDEpw"" bets 0.25",2023-03-15T01:29:19.714Z,167884375971400
"Flop:  [6♠, 9♥, 10♠]",2023-03-15T01:29:16.036Z,167884375603600
"""qipanda @ ZzutxssYJ7"" calls 0.12",2023-03-15T01:29:15.124Z,167884375512400
"""Andrew @ yhDVFE17BV"" calls 0.12",2023-03-15T01:29:06.734Z,167884374673400
"""sunny @ WuCshiDEpw"" calls 0.12",2023-03-15T01:29:05.611Z,167884374561100
"""Joel @ DdWeAYaTSY"" folds",2023-03-15T01:29:01.475Z,167884374147500
"""Jade @ xhsZ8jgTjv"" folds",2023-03-15T01:29:00.548Z,167884374054800
"""Fred @ EWw5rDVNJX"" folds",2023-03-15T01:28:59.587Z,167884373958700
"""Danial @ kMYSUvj9gu"" raises to 0.12",2023-03-15T01:28:54.825Z,167884373482500
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T01:28:47.158Z,167884372715800
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-15T01:28:46.255Z,167884372625500
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-15T01:28:44.680Z,167884372468000
"""sunny @ WuCshiDEpw"" posts a big blind of 0.04",2023-03-15T01:28:43.090Z,167884372309012
"""Joel @ DdWeAYaTSY"" posts a small blind of 0.02",2023-03-15T01:28:43.090Z,167884372309011
"Your hand is 5♠, 8♥",2023-03-15T01:28:43.090Z,167884372309004
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (5.00) | #2 ""dorothy @ wzpnFqlu9P"" (14.54) | #3 ""Danial @ kMYSUvj9gu"" (5.18) | #4 ""Fred @ EWw5rDVNJX"" (12.19) | #5 ""Jade @ xhsZ8jgTjv"" (6.90) | #7 ""Joel @ DdWeAYaTSY"" (2.18) | #8 ""sunny @ WuCshiDEpw"" (6.27) | #10 ""Andrew @ yhDVFE17BV"" (7.74)",2023-03-15T01:28:43.090Z,167884372309002
"-- starting hand #16 (id: w3iouxyiadvo)  (No Limit Texas Hold'em) (dealer: ""Jade @ xhsZ8jgTjv"") --",2023-03-15T01:28:43.090Z,167884372309001
"The player ""qipanda @ ZzutxssYJ7"" joined the game with a stack of 5.00.",2023-03-15T01:28:43.090Z,167884372309000
"-- ending hand #15 --",2023-03-15T01:28:40.179Z,167884372017902
"""Danial @ kMYSUvj9gu"" collected 1.14 from pot",2023-03-15T01:28:40.179Z,167884372017901
"Uncalled bet of 1.14 returned to ""Danial @ kMYSUvj9gu""",2023-03-15T01:28:40.179Z,167884372017900
"""Fred @ EWw5rDVNJX"" folds",2023-03-15T01:28:39.317Z,167884371931700
"""Danial @ kMYSUvj9gu"" bets 1.14",2023-03-15T01:28:34.786Z,167884371478600
"River: 7♣, K♠, 2♠, 6♣ [Q♣]",2023-03-15T01:28:25.275Z,167884370527500
"""Fred @ EWw5rDVNJX"" calls 0.20",2023-03-15T01:28:24.429Z,167884370442900
"""Danial @ kMYSUvj9gu"" bets 0.20",2023-03-15T01:28:18.648Z,167884369864800
"Turn: 7♣, K♠, 2♠ [6♣]",2023-03-15T01:28:10.335Z,167884369033500
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T01:28:09.486Z,167884368948600
"""Danial @ kMYSUvj9gu"" checks",2023-03-15T01:28:07.149Z,167884368714900
"Flop:  [7♣, K♠, 2♠]",2023-03-15T01:27:59.743Z,167884367974300
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T01:27:58.879Z,167884367887900
"""sunny @ WuCshiDEpw"" folds",2023-03-15T01:27:55.967Z,167884367596700
"""Joel @ DdWeAYaTSY"" folds",2023-03-15T01:27:52.006Z,167884367200600
"""Jade @ xhsZ8jgTjv"" folds",2023-03-15T01:27:49.647Z,167884366964700
"""Fred @ EWw5rDVNJX"" calls 0.30",2023-03-15T01:27:48.766Z,167884366876600
"""Danial @ kMYSUvj9gu"" raises to 0.30",2023-03-15T01:27:44.812Z,167884366481200
"""dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-15T01:27:40.118Z,167884366011800
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T01:27:38.450Z,167884365845000
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-15T01:27:37.563Z,167884365756300
"The admin approved the player ""qipanda @ ZzutxssYJ7"" participation with a stack of 5.00.",2023-03-15T01:27:32.326Z,167884365232601
"The player ""qipanda @ ZzutxssYJ7"" requested a seat.",2023-03-15T01:27:32.326Z,167884365232600
"""Joel @ DdWeAYaTSY"" posts a big blind of 0.04",2023-03-15T01:27:28.452Z,167884364845211
"""Jade @ xhsZ8jgTjv"" posts a small blind of 0.02",2023-03-15T01:27:28.452Z,167884364845210
"Your hand is 5♠, Q♠",2023-03-15T01:27:28.452Z,167884364845203
"Player stacks: #2 ""dorothy @ wzpnFqlu9P"" (14.58) | #3 ""Danial @ kMYSUvj9gu"" (4.54) | #4 ""Fred @ EWw5rDVNJX"" (12.69) | #5 ""Jade @ xhsZ8jgTjv"" (6.92) | #7 ""Joel @ DdWeAYaTSY"" (2.22) | #8 ""sunny @ WuCshiDEpw"" (6.31) | #10 ""Andrew @ yhDVFE17BV"" (7.74)",2023-03-15T01:27:28.452Z,167884364845202
"-- starting hand #15 (id: 1whdx2utn2ou)  (No Limit Texas Hold'em) (dealer: ""Fred @ EWw5rDVNJX"") --",2023-03-15T01:27:28.452Z,167884364845201
"The player ""qipanda @ ZzutxssYJ7"" quits the game with a stack of 0.00.",2023-03-15T01:27:28.452Z,167884364845200
"-- ending hand #14 --",2023-03-15T01:27:22.393Z,167884364239301
"""sunny @ WuCshiDEpw"" collected 1.74 from pot with Straight, A High (combination: A♦, K♠, Q♣, J♦, 10♥)",2023-03-15T01:27:22.393Z,167884364239300
"River: 10♥, J♠, 10♣, A♦ [K♠]",2023-03-15T01:27:18.384Z,167884363838400
"Turn: 10♥, J♠, 10♣ [A♦]",2023-03-15T01:27:14.294Z,167884363429400
"Flop:  [10♥, J♠, 10♣]",2023-03-15T01:27:10.241Z,167884363024100
"""sunny @ WuCshiDEpw"" shows a J♦, Q♣.",2023-03-15T01:27:06.153Z,167884362615301
"""qipanda @ ZzutxssYJ7"" shows a 9♣, 9♦.",2023-03-15T01:27:06.153Z,167884362615300
"Some players choose to not run it twice.",2023-03-15T01:27:05.347Z,167884362534701
"""qipanda @ ZzutxssYJ7"" chooses to not run it twice.",2023-03-15T01:27:05.347Z,167884362534700
"""sunny @ WuCshiDEpw"" chooses to  run it twice.",2023-03-15T01:27:04.657Z,167884362465700
"Remaining players decide whether to run it twice.",2023-03-15T01:27:03.358Z,167884362335801
"""sunny @ WuCshiDEpw"" calls 0.82",2023-03-15T01:27:03.358Z,167884362335800
"""Joel @ DdWeAYaTSY"" folds",2023-03-15T01:27:02.109Z,167884362210900
"""Jade @ xhsZ8jgTjv"" folds",2023-03-15T01:27:01.173Z,167884362117300
"""Fred @ EWw5rDVNJX"" folds",2023-03-15T01:27:00.284Z,167884362028400
"""Danial @ kMYSUvj9gu"" folds",2023-03-15T01:26:59.353Z,167884361935300
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T01:26:56.748Z,167884361674800
"""qipanda @ ZzutxssYJ7"" raises to 0.82 and go all in",2023-03-15T01:26:55.846Z,167884361584600
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T01:26:53.729Z,167884361372900
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-15T01:26:52.821Z,167884361282100
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-15T01:26:50.495Z,167884361049500
"""Jade @ xhsZ8jgTjv"" posts a big blind of 0.04",2023-03-15T01:26:48.510Z,167884360851011
"""Fred @ EWw5rDVNJX"" posts a small blind of 0.02",2023-03-15T01:26:48.510Z,167884360851010
"Your hand is J♣, 4♥",2023-03-15T01:26:48.510Z,167884360851003
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (0.82) | #2 ""dorothy @ wzpnFqlu9P"" (14.58) | #3 ""Danial @ kMYSUvj9gu"" (4.54) | #4 ""Fred @ EWw5rDVNJX"" (12.71) | #5 ""Jade @ xhsZ8jgTjv"" (6.96) | #7 ""Joel @ DdWeAYaTSY"" (2.26) | #8 ""sunny @ WuCshiDEpw"" (5.39) | #10 ""Andrew @ yhDVFE17BV"" (7.74)",2023-03-15T01:26:48.510Z,167884360851001
"-- starting hand #14 (id: x0fyk2ra6w5b)  (No Limit Texas Hold'em) (dealer: ""Danial @ kMYSUvj9gu"") --",2023-03-15T01:26:48.510Z,167884360851000
"""Andrew @ yhDVFE17BV"" shows a 5♦, 2♥.",2023-03-15T01:26:44.708Z,167884360470800
"Undealt cards: 6♠, 4♥, Q♠, 2♦ [3♠]",2023-03-15T01:26:43.869Z,167884360386900
"""Jade @ xhsZ8jgTjv"" shows a 6♣, Q♥.",2023-03-15T01:26:42.835Z,167884360283500
"-- ending hand #13 --",2023-03-15T01:26:41.207Z,167884360120702
"""Jade @ xhsZ8jgTjv"" collected 0.40 from pot",2023-03-15T01:26:41.207Z,167884360120701
"Uncalled bet of 0.40 returned to ""Jade @ xhsZ8jgTjv""",2023-03-15T01:26:41.207Z,167884360120700
"""Fred @ EWw5rDVNJX"" folds",2023-03-15T01:26:40.368Z,167884360036800
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T01:26:39.452Z,167884359945200
"""Joel @ DdWeAYaTSY"" folds",2023-03-15T01:26:38.568Z,167884359856800
"""Jade @ xhsZ8jgTjv"" bets 0.40",2023-03-15T01:26:37.107Z,167884359710700
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T01:26:28.667Z,167884358866700
"Turn: 6♠, 4♥, Q♠ [2♦]",2023-03-15T01:26:26.687Z,167884358668700
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-15T01:26:25.840Z,167884358584000
"""Danial @ kMYSUvj9gu"" folds",2023-03-15T01:26:24.911Z,167884358491100
"""dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-15T01:26:23.997Z,167884358399700
"""qipanda @ ZzutxssYJ7"" folds",2023-03-15T01:26:15.834Z,167884357583400
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-15T01:26:14.989Z,167884357498900
"""Jade @ xhsZ8jgTjv"" bets 0.04",2023-03-15T01:26:02.500Z,167884356250000
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T01:25:56.309Z,167884355630900
"""Danial @ kMYSUvj9gu"" checks",2023-03-15T01:25:55.390Z,167884355539000
"Flop:  [6♠, 4♥, Q♠]",2023-03-15T01:25:52.339Z,167884355233900
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T01:25:51.492Z,167884355149200
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-15T01:25:50.609Z,167884355060900
"""dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-15T01:25:49.661Z,167884354966100
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-15T01:25:48.009Z,167884354800900
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T01:25:45.873Z,167884354587300
"""sunny @ WuCshiDEpw"" folds",2023-03-15T01:25:45.005Z,167884354500500
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-15T01:25:44.143Z,167884354414300
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-15T01:25:39.387Z,167884353938700
"""Fred @ EWw5rDVNJX"" posts a big blind of 0.04",2023-03-15T01:25:37.269Z,167884353726911
"""Danial @ kMYSUvj9gu"" posts a small blind of 0.02",2023-03-15T01:25:37.269Z,167884353726910
"Your hand is 10♥, J♥",2023-03-15T01:25:37.269Z,167884353726903
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (0.86) | #2 ""dorothy @ wzpnFqlu9P"" (14.66) | #3 ""Danial @ kMYSUvj9gu"" (4.58) | #4 ""Fred @ EWw5rDVNJX"" (12.79) | #5 ""Jade @ xhsZ8jgTjv"" (6.64) | #7 ""Joel @ DdWeAYaTSY"" (2.34) | #8 ""sunny @ WuCshiDEpw"" (5.39) | #10 ""Andrew @ yhDVFE17BV"" (7.74)",2023-03-15T01:25:37.269Z,167884353726901
"-- starting hand #13 (id: wksga8z1ob9u)  (No Limit Texas Hold'em) (dealer: ""dorothy @ wzpnFqlu9P"") --",2023-03-15T01:25:37.269Z,167884353726900
"-- ending hand #12 --",2023-03-15T01:25:31.354Z,167884353135402
"""Jade @ xhsZ8jgTjv"" collected 0.24 from pot",2023-03-15T01:25:31.354Z,167884353135401
"Uncalled bet of 0.18 returned to ""Jade @ xhsZ8jgTjv""",2023-03-15T01:25:31.354Z,167884353135400
"""Fred @ EWw5rDVNJX"" folds",2023-03-15T01:25:30.518Z,167884353051800
"""Danial @ kMYSUvj9gu"" folds",2023-03-15T01:25:29.633Z,167884352963300
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T01:25:28.708Z,167884352870800
"""qipanda @ ZzutxssYJ7"" folds",2023-03-15T01:25:22.493Z,167884352249300
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T01:25:21.639Z,167884352163900
"""Jade @ xhsZ8jgTjv"" bets 0.18",2023-03-15T01:25:09.965Z,167884350996500
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T01:25:06.920Z,167884350692000
"""Danial @ kMYSUvj9gu"" checks",2023-03-15T01:25:04.880Z,167884350488000
"""dorothy @ wzpnFqlu9P"" checks",2023-03-15T01:25:03.774Z,167884350377400
"Flop:  [2♠, J♦, 8♦]",2023-03-15T01:25:01.031Z,167884350103100
"""Danial @ kMYSUvj9gu"" checks",2023-03-15T01:25:00.199Z,167884350019900
"""dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-15T01:24:59.235Z,167884349923500
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-15T01:24:57.579Z,167884349757900
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-15T01:24:56.497Z,167884349649700
"""sunny @ WuCshiDEpw"" folds",2023-03-15T01:24:52.895Z,167884349289500
"""Joel @ DdWeAYaTSY"" folds",2023-03-15T01:24:51.510Z,167884349151000
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-15T01:24:50.585Z,167884349058500
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-15T01:24:49.057Z,167884348905700
"""Danial @ kMYSUvj9gu"" posts a big blind of 0.04",2023-03-15T01:24:41.112Z,167884348111211
"""dorothy @ wzpnFqlu9P"" posts a small blind of 0.02",2023-03-15T01:24:41.112Z,167884348111210
"Your hand is 9♥, A♣",2023-03-15T01:24:41.112Z,167884348111203
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (0.90) | #2 ""dorothy @ wzpnFqlu9P"" (14.70) | #3 ""Danial @ kMYSUvj9gu"" (4.62) | #4 ""Fred @ EWw5rDVNJX"" (12.83) | #5 ""Jade @ xhsZ8jgTjv"" (6.44) | #7 ""Joel @ DdWeAYaTSY"" (2.34) | #8 ""sunny @ WuCshiDEpw"" (5.39) | #10 ""Andrew @ yhDVFE17BV"" (7.78)",2023-03-15T01:24:41.112Z,167884348111201
"-- starting hand #12 (id: g1lsc0y0go5h)  (No Limit Texas Hold'em) (dealer: ""qipanda @ ZzutxssYJ7"") --",2023-03-15T01:24:41.112Z,167884348111200
"Undealt cards: 3♠, J♦, 8♣, A♦ [9♣]",2023-03-15T01:24:38.458Z,167884347845800
"-- ending hand #11 --",2023-03-15T01:24:35.189Z,167884347518902
"""Andrew @ yhDVFE17BV"" collected 1.50 from pot",2023-03-15T01:24:35.189Z,167884347518901
"Uncalled bet of 1.50 returned to ""Andrew @ yhDVFE17BV""",2023-03-15T01:24:35.189Z,167884347518900
"""Fred @ EWw5rDVNJX"" folds",2023-03-15T01:24:34.304Z,167884347430400
"""Andrew @ yhDVFE17BV"" bets 1.50",2023-03-15T01:24:33.206Z,167884347320600
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T01:24:29.468Z,167884346946800
"Turn: 3♠, J♦, 8♣ [A♦]",2023-03-15T01:24:25.462Z,167884346546200
"""Andrew @ yhDVFE17BV"" checks",2023-03-15T01:24:24.598Z,167884346459800
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T01:24:16.338Z,167884345633800
"Flop:  [3♠, J♦, 8♣]",2023-03-15T01:24:12.046Z,167884345204600
"""sunny @ WuCshiDEpw"" folds",2023-03-15T01:24:11.227Z,167884345122700
"""Joel @ DdWeAYaTSY"" folds",2023-03-15T01:24:10.358Z,167884345035800
"""Jade @ xhsZ8jgTjv"" folds",2023-03-15T01:24:09.433Z,167884344943300
"""Fred @ EWw5rDVNJX"" calls 0.64",2023-03-15T01:24:08.496Z,167884344849600
"""Danial @ kMYSUvj9gu"" folds",2023-03-15T01:23:58.821Z,167884343882100
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T01:23:57.880Z,167884343788000
"""qipanda @ ZzutxssYJ7"" folds",2023-03-15T01:23:50.140Z,167884343014000
"""Andrew @ yhDVFE17BV"" raises to 0.64",2023-03-15T01:23:45.705Z,167884342570500
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-15T01:23:38.373Z,167884341837300
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-15T01:23:37.499Z,167884341749900
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-15T01:23:35.057Z,167884341505700
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-15T01:23:31.949Z,167884341194900
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-15T01:23:30.842Z,167884341084200
"""dorothy @ wzpnFqlu9P"" posts a big blind of 0.04",2023-03-15T01:23:26.931Z,167884340693111
"""qipanda @ ZzutxssYJ7"" posts a small blind of 0.02",2023-03-15T01:23:26.931Z,167884340693110
"Your hand is 7♦, K♦",2023-03-15T01:23:26.931Z,167884340693103
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (0.92) | #2 ""dorothy @ wzpnFqlu9P"" (14.74) | #3 ""Danial @ kMYSUvj9gu"" (4.66) | #4 ""Fred @ EWw5rDVNJX"" (13.47) | #5 ""Jade @ xhsZ8jgTjv"" (6.48) | #7 ""Joel @ DdWeAYaTSY"" (2.38) | #8 ""sunny @ WuCshiDEpw"" (5.43) | #10 ""Andrew @ yhDVFE17BV"" (6.92)",2023-03-15T01:23:26.931Z,167884340693101
"-- starting hand #11 (id: azv1lk9jru7p)  (No Limit Texas Hold'em) (dealer: ""Andrew @ yhDVFE17BV"") --",2023-03-15T01:23:26.931Z,167884340693100
"-- ending hand #10 --",2023-03-15T01:23:20.924Z,167884340092403
"""Joel @ DdWeAYaTSY"" shows a Q♥, K♥.",2023-03-15T01:23:20.924Z,167884340092402
"""Jade @ xhsZ8jgTjv"" collected 5.34 from pot with Straight, K High (combination: K♦, Q♣, J♠, 10♠, 9♠)",2023-03-15T01:23:20.924Z,167884340092401
"""Jade @ xhsZ8jgTjv"" shows a J♠, 9♠.",2023-03-15T01:23:20.924Z,167884340092400
"""Jade @ xhsZ8jgTjv"" calls 2.02",2023-03-15T01:23:20.032Z,167884340003200
"""Joel @ DdWeAYaTSY"" raises to 2.02",2023-03-15T01:23:12.483Z,167884339248300
"""Jade @ xhsZ8jgTjv"" bets 0.65",2023-03-15T01:23:00.371Z,167884338037100
"River: 9♥, K♦, 5♥, 10♠ [Q♣]",2023-03-15T01:22:47.060Z,167884336706000
"""Jade @ xhsZ8jgTjv"" calls 0.28",2023-03-15T01:22:46.207Z,167884336620700
"""Joel @ DdWeAYaTSY"" bets 0.28",2023-03-15T01:22:30.820Z,167884335082000
"""Jade @ xhsZ8jgTjv"" checks",2023-03-15T01:22:21.553Z,167884334155300
"Turn: 9♥, K♦, 5♥ [10♠]",2023-03-15T01:22:10.681Z,167884333068100
"""Jade @ xhsZ8jgTjv"" calls 0.16",2023-03-15T01:22:09.839Z,167884332983900
"""Joel @ DdWeAYaTSY"" bets 0.16",2023-03-15T01:22:06.132Z,167884332613200
"""Jade @ xhsZ8jgTjv"" checks",2023-03-15T01:21:59.997Z,167884331999700
"Flop:  [9♥, K♦, 5♥]",2023-03-15T01:21:54.618Z,167884331461800
"""Jade @ xhsZ8jgTjv"" calls 0.16",2023-03-15T01:21:53.801Z,167884331380100
"""Fred @ EWw5rDVNJX"" folds",2023-03-15T01:21:50.020Z,167884331002000
"""qipanda @ ZzutxssYJ7"" folds",2023-03-15T01:21:47.648Z,167884330764800
"""Andrew @ yhDVFE17BV"" folds",2023-03-15T01:21:46.799Z,167884330679900
"""sunny @ WuCshiDEpw"" folds",2023-03-15T01:21:37.788Z,167884329778800
"""Joel @ DdWeAYaTSY"" raises to 0.16",2023-03-15T01:21:34.828Z,167884329482800
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-15T01:21:28.559Z,167884328855900
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-15T01:21:27.063Z,167884328706300
"""Danial @ kMYSUvj9gu"" folds",2023-03-15T01:21:25.144Z,167884328514400
"""dorothy @ wzpnFqlu9P"" folds",2023-03-15T01:21:21.174Z,167884328117400
"""qipanda @ ZzutxssYJ7"" posts a big blind of 0.04",2023-03-15T01:21:17.626Z,167884327762612
"""Andrew @ yhDVFE17BV"" posts a small blind of 0.02",2023-03-15T01:21:17.626Z,167884327762611
"Your hand is 4♣, 2♠",2023-03-15T01:21:17.626Z,167884327762604
"Player stacks: #1 ""qipanda @ ZzutxssYJ7"" (0.96) | #2 ""dorothy @ wzpnFqlu9P"" (14.74) | #3 ""Danial @ kMYSUvj9gu"" (4.66) | #4 ""Fred @ EWw5rDVNJX"" (13.51) | #5 ""Jade @ xhsZ8jgTjv"" (3.76) | #7 ""Joel @ DdWeAYaTSY"" (5.00) | #8 ""sunny @ WuCshiDEpw"" (5.43) | #10 ""Andrew @ yhDVFE17BV"" (6.94)",2023-03-15T01:21:17.626Z,167884327762602
"-- starting hand #10 (id: sf1fly5psypp)  (No Limit Texas Hold'em) (dealer: ""sunny @ WuCshiDEpw"") --",2023-03-15T01:21:17.626Z,167884327762601
"The player ""Joel @ DdWeAYaTSY"" joined the game with a stack of 5.00.",2023-03-15T01:21:17.626Z,167884327762600
"""Andrew @ yhDVFE17BV"" shows a 7♦, 8♠.",2023-03-15T01:21:11.868Z,167884327186800
"-- ending hand #9 --",2023-03-15T01:21:11.125Z,167884327112502
"""qipanda @ ZzutxssYJ7"" collected 0.96 from pot with Pair, 10's (combination: 10♦, 10♠, K♥, 9♥, 6♦)",2023-03-15T01:21:11.125Z,167884327112501
"""qipanda @ ZzutxssYJ7"" shows a 10♦, 2♥.",2023-03-15T01:21:11.125Z,167884327112500
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T01:21:10.287Z,167884327028700
"""dorothy @ wzpnFqlu9P"" checks",2023-03-15T01:21:09.107Z,167884326910700
"River: 4♦, K♥, 6♦, 10♠ [9♥]",2023-03-15T01:21:05.604Z,167884326560400
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T01:21:04.744Z,167884326474400
"""dorothy @ wzpnFqlu9P"" checks",2023-03-15T01:21:01.620Z,167884326162000
"Turn: 4♦, K♥, 6♦ [10♠]",2023-03-15T01:20:52.294Z,167884325229400
"""Fred @ EWw5rDVNJX"" checks",2023-03-15T01:20:51.437Z,167884325143700
"""dorothy @ wzpnFqlu9P"" checks",2023-03-15T01:20:50.289Z,167884325028900
"The admin approved the player ""Joel @ DdWeAYaTSY"" participation with a stack of 5.00.",2023-03-15T01:20:41.823Z,167884324182300
