entry,at,order
"""matt2 @ m2Pee6egAx"" checks",2023-03-01T03:23:50.899Z,167764103089900
"""Ayatollah Cum @ P89jLhJu-g"" checks",2023-03-01T03:23:47.855Z,167764102785500
"River: 10♣, 7♦, K♣, 7♣ [3♦]",2023-03-01T03:23:46.155Z,167764102615500
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.20",2023-03-01T03:23:45.327Z,167764102532700
"""matt2 @ m2Pee6egAx"" bets 0.20",2023-03-01T03:23:43.896Z,167764102389600
"""Ayatollah Cum @ P89jLhJu-g"" checks",2023-03-01T03:23:37.714Z,167764101771400
"Turn: 10♣, 7♦, K♣ [7♣]",2023-03-01T03:23:35.934Z,167764101593400
"""the giver @ WuCshiDEpw"" folds",2023-03-01T03:23:35.092Z,167764101509200
"""qipanda @ ZzutxssYJ7"" folds",2023-03-01T03:23:34.180Z,167764101418000
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T03:23:29.860Z,167764100986000
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T03:23:28.984Z,167764100898400
"""Juli @ 0vo6016l4H"" folds",2023-03-01T03:23:27.676Z,167764100767600
"""Jade @ xhsZ8jgTjv"" folds",2023-03-01T03:23:22.507Z,167764100250700
"""matt2 @ m2Pee6egAx"" calls 0.20",2023-03-01T03:23:21.603Z,167764100160300
"""Ayatollah Cum @ P89jLhJu-g"" bets 0.20",2023-03-01T03:23:17.747Z,167764099774700
"Flop:  [10♣, 7♦, K♣]",2023-03-01T03:23:12.982Z,167764099298200
"""matt2 @ m2Pee6egAx"" checks",2023-03-01T03:23:12.149Z,167764099214900
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-01T03:23:10.579Z,167764099057900
"""the giver @ WuCshiDEpw"" calls 0.04",2023-03-01T03:23:03.797Z,167764098379700
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-01T03:22:58.483Z,167764097848300
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-01T03:22:57.604Z,167764097760400
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-01T03:22:56.295Z,167764097629500
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T03:22:53.772Z,167764097377200
"""Juli @ 0vo6016l4H"" calls 0.04",2023-03-01T03:22:52.894Z,167764097289400
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-01T03:22:48.277Z,167764096827700
"""matt2 @ m2Pee6egAx"" posts a big blind of 0.04",2023-03-01T03:22:43.700Z,167764096370013
"""Ayatollah Cum @ P89jLhJu-g"" posts a small blind of 0.02",2023-03-01T03:22:43.700Z,167764096370012
"Your hand is 9♦, 5♣",2023-03-01T03:22:43.700Z,167764096370011
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (19.44) | #2 ""Fred @ EWw5rDVNJX"" (4.08) | #3 ""qipanda @ ZzutxssYJ7"" (5.00) | #4 ""the giver @ WuCshiDEpw"" (8.42) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (8.19) | #6 ""matt2 @ m2Pee6egAx"" (2.80) | #7 ""Jade @ xhsZ8jgTjv"" (5.54) | #8 ""Juli @ 0vo6016l4H"" (3.23) | #10 ""Andrew @ yhDVFE17BV"" (8.30)",2023-03-01T03:22:43.700Z,167764096370002
"-- starting hand #52 (id: 7pmroahavf69)  (No Limit Texas Hold'em) (dealer: ""the giver @ WuCshiDEpw"") --",2023-03-01T03:22:43.700Z,167764096370001
"The player ""qipanda @ ZzutxssYJ7"" joined the game with a stack of 5.00.",2023-03-01T03:22:43.700Z,167764096370000
"""Jade @ xhsZ8jgTjv"" shows a 5♥, 4♥.",2023-03-01T03:22:42.380Z,167764096238000
"""Andrew @ yhDVFE17BV"" shows a 10♦, K♦.",2023-03-01T03:22:39.918Z,167764095991800
"-- ending hand #51 --",2023-03-01T03:22:39.353Z,167764095935302
"""Jade @ xhsZ8jgTjv"" collected 0.50 from pot",2023-03-01T03:22:39.353Z,167764095935301
"Uncalled bet of 1.85 returned to ""Jade @ xhsZ8jgTjv""",2023-03-01T03:22:39.353Z,167764095935300
"""the giver @ WuCshiDEpw"" folds",2023-03-01T03:22:38.546Z,167764095854600
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T03:22:29.879Z,167764094987900
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T03:22:29.008Z,167764094900800
"""Jade @ xhsZ8jgTjv"" raises to 2.00",2023-03-01T03:22:20.445Z,167764094044500
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-01T03:22:07.827Z,167764092782700
"""the giver @ WuCshiDEpw"" bets 0.15",2023-03-01T03:22:02.050Z,167764092205000
"Flop:  [2♥, 7♥, K♥]",2023-03-01T03:21:51.600Z,167764091160000
"""Ayatollah Cum @ P89jLhJu-g"" checks",2023-03-01T03:21:50.792Z,167764091079200
"""the giver @ WuCshiDEpw"" calls 0.04",2023-03-01T03:21:48.841Z,167764090884100
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-01T03:21:45.985Z,167764090598500
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T03:21:45.078Z,167764090507800
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-01T03:21:44.115Z,167764090411500
"""Juli @ 0vo6016l4H"" folds",2023-03-01T03:21:43.202Z,167764090320200
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-01T03:21:42.288Z,167764090228800
"""matt2 @ m2Pee6egAx"" folds",2023-03-01T03:21:40.104Z,167764090010400
"The admin approved the player ""qipanda @ ZzutxssYJ7"" participation with a stack of 5.00.",2023-03-01T03:21:39.009Z,167764089900901
"The player ""qipanda @ ZzutxssYJ7"" requested a seat.",2023-03-01T03:21:39.009Z,167764089900900
"""Ayatollah Cum @ P89jLhJu-g"" posts a big blind of 0.04",2023-03-01T03:21:25.635Z,167764088563512
"""the giver @ WuCshiDEpw"" posts a small blind of 0.02",2023-03-01T03:21:25.635Z,167764088563511
"Your hand is 10♦, K♦",2023-03-01T03:21:25.635Z,167764088563510
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (19.44) | #2 ""Fred @ EWw5rDVNJX"" (4.12) | #4 ""the giver @ WuCshiDEpw"" (8.61) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (8.23) | #6 ""matt2 @ m2Pee6egAx"" (2.80) | #7 ""Jade @ xhsZ8jgTjv"" (5.23) | #8 ""Juli @ 0vo6016l4H"" (3.23) | #10 ""Andrew @ yhDVFE17BV"" (8.34)",2023-03-01T03:21:25.635Z,167764088563502
"-- starting hand #51 (id: pfrlpc7v24v1)  (No Limit Texas Hold'em) (dealer: ""Fred @ EWw5rDVNJX"") --",2023-03-01T03:21:25.635Z,167764088563501
"The player ""qipanda @ ZzutxssYJ7"" quits the game with a stack of 0.00.",2023-03-01T03:21:25.635Z,167764088563500
"-- ending hand #50 --",2023-03-01T03:21:19.615Z,167764087961501
"""the giver @ WuCshiDEpw"" collected 5.76 from pot with Three of a Kind, A's (combination: A♠, A♦, A♣, K♠, J♦)",2023-03-01T03:21:19.615Z,167764087961500
"River: 8♠, J♦, 10♥, A♦ [A♣]",2023-03-01T03:21:15.607Z,167764087560700
"Turn: 8♠, J♦, 10♥ [A♦]",2023-03-01T03:21:11.600Z,167764087160000
"Flop:  [8♠, J♦, 10♥]",2023-03-01T03:21:07.571Z,167764086757100
"""qipanda @ ZzutxssYJ7"" shows a 2♥, 2♦.",2023-03-01T03:21:03.479Z,167764086347901
"""the giver @ WuCshiDEpw"" shows a A♠, K♠.",2023-03-01T03:21:03.479Z,167764086347900
"Some players choose to not run it twice.",2023-03-01T03:21:02.627Z,167764086262701
"""qipanda @ ZzutxssYJ7"" chooses to not run it twice.",2023-03-01T03:21:02.627Z,167764086262700
"""the giver @ WuCshiDEpw"" chooses to  run it twice.",2023-03-01T03:21:00.495Z,167764086049500
"Remaining players decide whether to run it twice.",2023-03-01T03:20:58.613Z,167764085861301
"""Jade @ xhsZ8jgTjv"" folds",2023-03-01T03:20:58.613Z,167764085861300
"""matt2 @ m2Pee6egAx"" folds",2023-03-01T03:20:57.716Z,167764085771600
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-01T03:20:56.820Z,167764085682000
"""the giver @ WuCshiDEpw"" calls 2.81",2023-03-01T03:20:55.937Z,167764085593700
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T03:20:54.433Z,167764085443300
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T03:20:53.511Z,167764085351100
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T03:20:52.058Z,167764085205800
"""qipanda @ ZzutxssYJ7"" raises to 2.81 and go all in",2023-03-01T03:20:50.277Z,167764085027700
"""Juli @ 0vo6016l4H"" folds",2023-03-01T03:20:46.492Z,167764084649200
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-01T03:20:45.534Z,167764084553400
"""matt2 @ m2Pee6egAx"" calls 0.04",2023-03-01T03:20:40.378Z,167764084037800
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-01T03:20:37.054Z,167764083705400
"""the giver @ WuCshiDEpw"" posts a big blind of 0.04",2023-03-01T03:20:34.750Z,167764083475012
"""Fred @ EWw5rDVNJX"" posts a small blind of 0.02",2023-03-01T03:20:34.750Z,167764083475011
"Your hand is 6♣, 4♣",2023-03-01T03:20:34.750Z,167764083475010
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (19.44) | #2 ""Fred @ EWw5rDVNJX"" (4.14) | #4 ""the giver @ WuCshiDEpw"" (5.66) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (8.27) | #6 ""matt2 @ m2Pee6egAx"" (2.84) | #7 ""Jade @ xhsZ8jgTjv"" (5.27) | #8 ""Juli @ 0vo6016l4H"" (3.23) | #9 ""qipanda @ ZzutxssYJ7"" (2.81) | #10 ""Andrew @ yhDVFE17BV"" (8.34)",2023-03-01T03:20:34.750Z,167764083475001
"-- starting hand #50 (id: qkgflb3plaut)  (No Limit Texas Hold'em) (dealer: ""Joel @ DdWeAYaTSY"") --",2023-03-01T03:20:34.750Z,167764083475000
"""Fred @ EWw5rDVNJX"" shows a 2♣, 5♣.",2023-03-01T03:20:31.758Z,167764083175800
"""Andrew @ yhDVFE17BV"" shows a K♦, K♣.",2023-03-01T03:20:30.633Z,167764083063300
"""Joel @ DdWeAYaTSY"" shows a 10♥, 8♥.",2023-03-01T03:20:30.514Z,167764083051400
"""matt2 @ m2Pee6egAx"" shows a 10♠, 7♠.",2023-03-01T03:20:29.423Z,167764082942300
"-- ending hand #49 --",2023-03-01T03:20:28.978Z,167764082897802
"""Andrew @ yhDVFE17BV"" collected 0.48 from pot",2023-03-01T03:20:28.978Z,167764082897801
"Uncalled bet of 7.86 returned to ""Andrew @ yhDVFE17BV""",2023-03-01T03:20:28.978Z,167764082897800
"""matt2 @ m2Pee6egAx"" folds",2023-03-01T03:20:28.141Z,167764082814100
"""the giver @ WuCshiDEpw"" folds",2023-03-01T03:20:25.412Z,167764082541200
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T03:20:23.016Z,167764082301600
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T03:20:22.163Z,167764082216300
"""Andrew @ yhDVFE17BV"" raises to 8.00 and go all in",2023-03-01T03:20:07.674Z,167764080767400
"""qipanda @ ZzutxssYJ7"" folds",2023-03-01T03:20:05.538Z,167764080553800
"""Juli @ 0vo6016l4H"" folds",2023-03-01T03:19:56.159Z,167764079615900
"""Jade @ xhsZ8jgTjv"" folds",2023-03-01T03:19:54.822Z,167764079482200
"""matt2 @ m2Pee6egAx"" calls 0.14",2023-03-01T03:19:51.533Z,167764079153300
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-01T03:19:47.018Z,167764078701800
"""the giver @ WuCshiDEpw"" raises to 0.14",2023-03-01T03:19:44.455Z,167764078445500
"""Fred @ EWw5rDVNJX"" posts a big blind of 0.04",2023-03-01T03:19:34.833Z,167764077483312
"""Joel @ DdWeAYaTSY"" posts a small blind of 0.02",2023-03-01T03:19:34.833Z,167764077483311
"Your hand is K♦, K♣",2023-03-01T03:19:34.833Z,167764077483310
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (19.46) | #2 ""Fred @ EWw5rDVNJX"" (4.18) | #4 ""the giver @ WuCshiDEpw"" (5.80) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (8.27) | #6 ""matt2 @ m2Pee6egAx"" (2.98) | #7 ""Jade @ xhsZ8jgTjv"" (5.27) | #8 ""Juli @ 0vo6016l4H"" (3.23) | #9 ""qipanda @ ZzutxssYJ7"" (2.81) | #10 ""Andrew @ yhDVFE17BV"" (8.00)",2023-03-01T03:19:34.833Z,167764077483301
"-- starting hand #49 (id: ybt4dvmuctwp)  (No Limit Texas Hold'em) (dealer: ""Andrew @ yhDVFE17BV"") --",2023-03-01T03:19:34.833Z,167764077483300
"-- ending hand #48 --",2023-03-01T03:19:31.830Z,167764077183002
"""qipanda @ ZzutxssYJ7"" collected 1.26 from pot",2023-03-01T03:19:31.830Z,167764077183001
"Uncalled bet of 1.55 returned to ""qipanda @ ZzutxssYJ7""",2023-03-01T03:19:31.830Z,167764077183000
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T03:19:30.979Z,167764077097900
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T03:19:26.696Z,167764076669600
"""qipanda @ ZzutxssYJ7"" bets 1.55 and go all in",2023-03-01T03:19:24.309Z,167764076430900
"""Fred @ EWw5rDVNJX"" checks",2023-03-01T03:19:21.551Z,167764076155100
"""Andrew @ yhDVFE17BV"" checks",2023-03-01T03:19:20.654Z,167764076065400
"Turn: 5♦, 2♥, 6♠ [9♣]",2023-03-01T03:19:19.460Z,167764075946000
"""qipanda @ ZzutxssYJ7"" checks",2023-03-01T03:19:18.617Z,167764075861700
"""Fred @ EWw5rDVNJX"" checks",2023-03-01T03:19:17.572Z,167764075757200
"""Andrew @ yhDVFE17BV"" checks",2023-03-01T03:19:16.554Z,167764075655400
"Flop:  [5♦, 2♥, 6♠]",2023-03-01T03:19:09.657Z,167764074965700
"""qipanda @ ZzutxssYJ7"" calls 0.34",2023-03-01T03:19:08.804Z,167764074880400
"""Juli @ 0vo6016l4H"" folds",2023-03-01T03:19:04.355Z,167764074435500
"""Jade @ xhsZ8jgTjv"" folds",2023-03-01T03:19:02.867Z,167764074286700
"""matt2 @ m2Pee6egAx"" folds",2023-03-01T03:19:01.978Z,167764074197800
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-01T03:19:00.119Z,167764074011900
"""the giver @ WuCshiDEpw"" folds",2023-03-01T03:18:59.235Z,167764073923500
"""Fred @ EWw5rDVNJX"" calls 0.34",2023-03-01T03:18:58.314Z,167764073831400
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T03:18:55.207Z,167764073520700
"""Andrew @ yhDVFE17BV"" raises to 0.34",2023-03-01T03:18:52.667Z,167764073266700
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-01T03:18:46.733Z,167764072673300
"""Juli @ 0vo6016l4H"" calls 0.04",2023-03-01T03:18:44.200Z,167764072420000
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-01T03:18:42.629Z,167764072262900
"""matt2 @ m2Pee6egAx"" calls 0.04",2023-03-01T03:18:41.335Z,167764072133500
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-01T03:18:37.721Z,167764071772100
"""the giver @ WuCshiDEpw"" calls 0.04",2023-03-01T03:18:36.152Z,167764071615200
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-01T03:18:33.678Z,167764071367800
"""Joel @ DdWeAYaTSY"" posts a big blind of 0.04",2023-03-01T03:18:25.954Z,167764070595412
"""Andrew @ yhDVFE17BV"" posts a small blind of 0.02",2023-03-01T03:18:25.954Z,167764070595411
"Your hand is K♦, 10♣",2023-03-01T03:18:25.954Z,167764070595410
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (19.50) | #2 ""Fred @ EWw5rDVNJX"" (4.52) | #4 ""the giver @ WuCshiDEpw"" (5.84) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (8.31) | #6 ""matt2 @ m2Pee6egAx"" (3.02) | #7 ""Jade @ xhsZ8jgTjv"" (5.31) | #8 ""Juli @ 0vo6016l4H"" (3.27) | #9 ""qipanda @ ZzutxssYJ7"" (1.89) | #10 ""Andrew @ yhDVFE17BV"" (8.34)",2023-03-01T03:18:25.954Z,167764070595401
"-- starting hand #48 (id: jdh2itdkuaeg)  (No Limit Texas Hold'em) (dealer: ""qipanda @ ZzutxssYJ7"") --",2023-03-01T03:18:25.954Z,167764070595400
"""the giver @ WuCshiDEpw"" shows a K♥, 2♥.",2023-03-01T03:18:23.559Z,167764070355900
"-- ending hand #47 --",2023-03-01T03:18:22.248Z,167764070224802
"""the giver @ WuCshiDEpw"" collected 1.08 from pot",2023-03-01T03:18:22.248Z,167764070224801
"Uncalled bet of 4.52 returned to ""the giver @ WuCshiDEpw""",2023-03-01T03:18:22.248Z,167764070224800
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T03:18:21.414Z,167764070141400
"""the giver @ WuCshiDEpw"" bets 4.52",2023-03-01T03:18:09.538Z,167764068953800
"""Fred @ EWw5rDVNJX"" checks",2023-03-01T03:18:07.162Z,167764068716200
"Turn: 9♥, 4♥, 10♥ [9♦]",2023-03-01T03:18:04.344Z,167764068434400
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T03:18:03.518Z,167764068351800
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T03:18:02.584Z,167764068258400
"""qipanda @ ZzutxssYJ7"" folds",2023-03-01T03:18:01.673Z,167764068167300
"""Juli @ 0vo6016l4H"" folds",2023-03-01T03:17:57.210Z,167764067721000
"""Jade @ xhsZ8jgTjv"" folds",2023-03-01T03:17:53.073Z,167764067307300
"""matt2 @ m2Pee6egAx"" folds",2023-03-01T03:17:52.219Z,167764067221900
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-01T03:17:51.351Z,167764067135100
"""the giver @ WuCshiDEpw"" calls 0.36",2023-03-01T03:17:50.432Z,167764067043200
"""Fred @ EWw5rDVNJX"" bets 0.36",2023-03-01T03:17:46.376Z,167764066637600
"""Joel @ DdWeAYaTSY"" checks",2023-03-01T03:17:38.941Z,167764065894100
"""Andrew @ yhDVFE17BV"" checks",2023-03-01T03:17:37.508Z,167764065750800
"""qipanda @ ZzutxssYJ7"" checks",2023-03-01T03:17:34.718Z,167764065471800
"Flop:  [9♥, 4♥, 10♥]",2023-03-01T03:17:30.765Z,167764065076500
"""Andrew @ yhDVFE17BV"" checks",2023-03-01T03:17:29.935Z,167764064993500
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-01T03:17:24.503Z,167764064450300
"""Juli @ 0vo6016l4H"" calls 0.04",2023-03-01T03:17:14.271Z,167764063427100
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-01T03:17:09.605Z,167764062960500
"""matt2 @ m2Pee6egAx"" calls 0.04",2023-03-01T03:17:08.291Z,167764062829100
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-01T03:17:07.166Z,167764062716600
"""the giver @ WuCshiDEpw"" calls 0.04",2023-03-01T03:16:52.593Z,167764061259300
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-01T03:16:50.305Z,167764061030500
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-01T03:16:47.124Z,167764060712400
"""Andrew @ yhDVFE17BV"" posts a big blind of 0.04",2023-03-01T03:16:44.781Z,167764060478112
"""qipanda @ ZzutxssYJ7"" posts a small blind of 0.02",2023-03-01T03:16:44.781Z,167764060478111
"Your hand is 8♠, 7♦",2023-03-01T03:16:44.781Z,167764060478110
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (19.54) | #2 ""Fred @ EWw5rDVNJX"" (4.92) | #4 ""the giver @ WuCshiDEpw"" (5.16) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (8.35) | #6 ""matt2 @ m2Pee6egAx"" (3.06) | #7 ""Jade @ xhsZ8jgTjv"" (5.35) | #8 ""Juli @ 0vo6016l4H"" (3.31) | #9 ""qipanda @ ZzutxssYJ7"" (1.93) | #10 ""Andrew @ yhDVFE17BV"" (8.38)",2023-03-01T03:16:44.781Z,167764060478101
"-- starting hand #47 (id: zmk9b6ti9ziq)  (No Limit Texas Hold'em) (dealer: ""Juli @ 0vo6016l4H"") --",2023-03-01T03:16:44.781Z,167764060478100
"""Juli @ 0vo6016l4H"" shows a A♣, A♥.",2023-03-01T03:16:42.543Z,167764060254300
"""Ayatollah Cum @ P89jLhJu-g"" shows a K♦, K♠.",2023-03-01T03:16:40.987Z,167764060098700
"-- ending hand #46 --",2023-03-01T03:16:40.431Z,167764060043102
"""Ayatollah Cum @ P89jLhJu-g"" collected 2.26 from pot",2023-03-01T03:16:40.431Z,167764060043101
"Uncalled bet of 3.31 returned to ""Ayatollah Cum @ P89jLhJu-g""",2023-03-01T03:16:40.431Z,167764060043100
"""Juli @ 0vo6016l4H"" folds",2023-03-01T03:16:39.583Z,167764059958300
"""Ayatollah Cum @ P89jLhJu-g"" bets 3.31",2023-03-01T03:16:36.603Z,167764059660300
"""Juli @ 0vo6016l4H"" checks",2023-03-01T03:16:34.061Z,167764059406100
"Flop:  [J♥, 5♠, 7♣]",2023-03-01T03:16:27.569Z,167764058756900
"""the giver @ WuCshiDEpw"" folds",2023-03-01T03:16:26.706Z,167764058670600
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T03:16:25.823Z,167764058582300
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T03:16:24.878Z,167764058487800
"""qipanda @ ZzutxssYJ7"" folds",2023-03-01T03:16:23.090Z,167764058309000
"""Juli @ 0vo6016l4H"" calls 1.05",2023-03-01T03:16:21.369Z,167764058136900
"""Jade @ xhsZ8jgTjv"" folds",2023-03-01T03:16:19.707Z,167764057970700
"""matt2 @ m2Pee6egAx"" folds",2023-03-01T03:16:18.843Z,167764057884300
"""Ayatollah Cum @ P89jLhJu-g"" raises to 1.05",2023-03-01T03:16:14.980Z,167764057498000
"""the giver @ WuCshiDEpw"" calls 0.04",2023-03-01T03:16:09.061Z,167764056906100
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-01T03:16:07.259Z,167764056725900
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-01T03:16:06.360Z,167764056636000
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T03:16:04.904Z,167764056490400
"""qipanda @ ZzutxssYJ7"" posts a big blind of 0.04",2023-03-01T03:16:02.755Z,167764056275512
"""Juli @ 0vo6016l4H"" posts a small blind of 0.02",2023-03-01T03:16:02.755Z,167764056275511
"Your hand is 10♥, 2♠",2023-03-01T03:16:02.755Z,167764056275510
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (19.58) | #2 ""Fred @ EWw5rDVNJX"" (4.96) | #4 ""the giver @ WuCshiDEpw"" (5.20) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (7.14) | #6 ""matt2 @ m2Pee6egAx"" (3.06) | #7 ""Jade @ xhsZ8jgTjv"" (5.35) | #8 ""Juli @ 0vo6016l4H"" (4.36) | #9 ""qipanda @ ZzutxssYJ7"" (1.97) | #10 ""Andrew @ yhDVFE17BV"" (8.38)",2023-03-01T03:16:02.755Z,167764056275501
"-- starting hand #46 (id: 17qojqvcegs9)  (No Limit Texas Hold'em) (dealer: ""Jade @ xhsZ8jgTjv"") --",2023-03-01T03:16:02.755Z,167764056275500
"-- ending hand #45 --",2023-03-01T03:15:59.740Z,167764055974002
"""qipanda @ ZzutxssYJ7"" collected 0.28 from pot",2023-03-01T03:15:59.740Z,167764055974001
"Uncalled bet of 0.28 returned to ""qipanda @ ZzutxssYJ7""",2023-03-01T03:15:59.740Z,167764055974000
"""Juli @ 0vo6016l4H"" folds",2023-03-01T03:15:58.849Z,167764055884900
"""Jade @ xhsZ8jgTjv"" folds",2023-03-01T03:15:42.961Z,167764054296100
"""matt2 @ m2Pee6egAx"" folds",2023-03-01T03:15:42.070Z,167764054207000
"""Ayatollah Cum @ P89jLhJu-g"" folds",2023-03-01T03:15:41.142Z,167764054114200
"""the giver @ WuCshiDEpw"" folds",2023-03-01T03:15:34.051Z,167764053405100
"""Fred @ EWw5rDVNJX"" folds",2023-03-01T03:15:32.343Z,167764053234300
"""qipanda @ ZzutxssYJ7"" bets 0.28",2023-03-01T03:15:31.478Z,167764053147800
"""Juli @ 0vo6016l4H"" checks",2023-03-01T03:15:28.646Z,167764052864600
"""Jade @ xhsZ8jgTjv"" checks",2023-03-01T03:15:23.586Z,167764052358600
"Turn: 9♥, A♠, 6♦ [8♥]",2023-03-01T03:15:17.417Z,167764051741700
"""matt2 @ m2Pee6egAx"" checks",2023-03-01T03:15:16.521Z,167764051652100
"""Ayatollah Cum @ P89jLhJu-g"" checks",2023-03-01T03:15:15.669Z,167764051566900
"""the giver @ WuCshiDEpw"" checks",2023-03-01T03:15:13.456Z,167764051345600
"""Fred @ EWw5rDVNJX"" checks",2023-03-01T03:15:11.921Z,167764051192100
"""qipanda @ ZzutxssYJ7"" checks",2023-03-01T03:15:11.053Z,167764051105300
"""Juli @ 0vo6016l4H"" checks",2023-03-01T03:15:10.122Z,167764051012200
"""Jade @ xhsZ8jgTjv"" checks",2023-03-01T03:15:08.481Z,167764050848100
"Flop:  [9♥, A♠, 6♦]",2023-03-01T03:15:04.667Z,167764050466700
"""Juli @ 0vo6016l4H"" checks",2023-03-01T03:15:03.827Z,167764050382700
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-01T03:14:58.622Z,167764049862200
"""matt2 @ m2Pee6egAx"" calls 0.04",2023-03-01T03:14:57.322Z,167764049732200
"""Ayatollah Cum @ P89jLhJu-g"" calls 0.04",2023-03-01T03:14:55.877Z,167764049587700
"""the giver @ WuCshiDEpw"" calls 0.04",2023-03-01T03:14:54.043Z,167764049404300
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-01T03:14:52.955Z,167764049295500
"""Joel @ DdWeAYaTSY"" folds",2023-03-01T03:14:49.555Z,167764048955500
"""Andrew @ yhDVFE17BV"" folds",2023-03-01T03:14:46.907Z,167764048690700
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-01T03:14:46.008Z,167764048600800
"""Juli @ 0vo6016l4H"" posts a big blind of 0.04",2023-03-01T03:14:42.651Z,167764048265112
"""Jade @ xhsZ8jgTjv"" posts a small blind of 0.02",2023-03-01T03:14:42.651Z,167764048265111
"Your hand is 8♦, 6♠",2023-03-01T03:14:42.651Z,167764048265110
"Player stacks: #1 ""Joel @ DdWeAYaTSY"" (19.58) | #2 ""Fred @ EWw5rDVNJX"" (5.00) | #4 ""the giver @ WuCshiDEpw"" (5.24) | #5 ""Ayatollah Cum @ P89jLhJu-g"" (7.18) | #6 ""matt2 @ m2Pee6egAx"" (3.10) | #7 ""Jade @ xhsZ8jgTjv"" (5.39) | #8 ""Juli @ 0vo6016l4H"" (4.40) | #9 ""qipanda @ ZzutxssYJ7"" (1.73) | #10 ""Andrew @ yhDVFE17BV"" (8.38)",2023-03-01T03:14:42.651Z,167764048265101
"-- starting hand #45 (id: n8pi1un0aghm)  (No Limit Texas Hold'em) (dealer: ""matt2 @ m2Pee6egAx"") --",2023-03-01T03:14:42.651Z,167764048265100
"-- ending hand #44 --",2023-03-01T03:14:36.648Z,167764047664802
"""Jade @ xhsZ8jgTjv"" collected 2.96 from pot with Two Pair, 9's & 7's (combination: 9♥, 9♠, 7♥, 7♠, 8♦)",2023-03-01T03:14:36.648Z,167764047664801
