entry,at,order
"""Jade @ xhsZ8jgTjv"" calls 0.20",2023-03-08T02:47:15.016Z,167824363501600
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T02:47:09.176Z,167824362917600
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T02:47:08.266Z,167824362826600
"""Jul @ EcMetVW6FI"" folds",2023-03-08T02:47:07.342Z,167824362734200
"""Fred @ EWw5rDVNJX"" calls 0.20",2023-03-08T02:46:53.764Z,167824361376400
"""qipanda @ ZzutxssYJ7"" raises to 0.20",2023-03-08T02:46:52.268Z,167824361226800
"""the giver @ RSraeqmOQa"" calls 0.04",2023-03-08T02:46:45.166Z,167824360516600
"""Joel @ DdWeAYaTSY"" posts a big blind of 0.04",2023-03-08T02:46:35.204Z,167824359520411
"""Jade @ xhsZ8jgTjv"" posts a small blind of 0.02",2023-03-08T02:46:35.204Z,167824359520410
"Your hand is 4♦, A♠",2023-03-08T02:46:35.204Z,167824359520405
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (5.33) | #2 ""Jul @ EcMetVW6FI"" (2.46) | #3 ""Ayatollah cum @ kaPGto3RBb"" (4.52) | #6 ""Andrew @ yhDVFE17BV"" (4.85) | #7 ""Jade @ xhsZ8jgTjv"" (7.68) | #8 ""Joel @ DdWeAYaTSY"" (10.58) | #9 ""the giver @ RSraeqmOQa"" (4.06) | #10 ""qipanda @ ZzutxssYJ7"" (5.52)",2023-03-08T02:46:35.204Z,167824359520401
"-- starting hand #19 (id: 2hydq6x2dvoj)  (No Limit Texas Hold'em) (dealer: ""Andrew @ yhDVFE17BV"") --",2023-03-08T02:46:35.204Z,167824359520400
"""Joel @ DdWeAYaTSY"" shows a J♥, A♦.",2023-03-08T02:46:32.315Z,167824359231500
"-- ending hand #18 --",2023-03-08T02:46:31.599Z,167824359159902
"""the giver @ RSraeqmOQa"" collected 0.22 from pot",2023-03-08T02:46:31.599Z,167824359159901
"Uncalled bet of 0.11 returned to ""the giver @ RSraeqmOQa""",2023-03-08T02:46:31.599Z,167824359159900
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T02:46:30.723Z,167824359072300
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T02:46:29.408Z,167824358940800
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T02:46:26.721Z,167824358672100
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T02:46:22.040Z,167824358204000
"""the giver @ RSraeqmOQa"" bets 0.11",2023-03-08T02:46:21.151Z,167824358115100
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T02:46:10.146Z,167824357014600
"""Jade @ xhsZ8jgTjv"" checks",2023-03-08T02:46:07.219Z,167824356721900
"Flop:  [3♣, 8♣, 7♣]",2023-03-08T02:46:00.259Z,167824356025900
"""Jade @ xhsZ8jgTjv"" checks",2023-03-08T02:45:59.398Z,167824355939800
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T02:45:57.895Z,167824355789500
"""Ayatollah cum @ kaPGto3RBb"" calls 0.04",2023-03-08T02:45:57.022Z,167824355702200
"""Jul @ EcMetVW6FI"" folds",2023-03-08T02:45:55.512Z,167824355551200
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T02:45:54.613Z,167824355461300
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T02:45:51.920Z,167824355192000
"""the giver @ RSraeqmOQa"" calls 0.04",2023-03-08T02:45:38.584Z,167824353858400
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-08T02:45:25.932Z,167824352593200
"""Jade @ xhsZ8jgTjv"" posts a big blind of 0.04",2023-03-08T02:45:20.495Z,167824352049511
"""Andrew @ yhDVFE17BV"" posts a small blind of 0.02",2023-03-08T02:45:20.495Z,167824352049510
"Your hand is Q♦, 3♥",2023-03-08T02:45:20.495Z,167824352049505
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (5.37) | #2 ""Jul @ EcMetVW6FI"" (2.46) | #3 ""Ayatollah cum @ kaPGto3RBb"" (4.56) | #6 ""Andrew @ yhDVFE17BV"" (4.87) | #7 ""Jade @ xhsZ8jgTjv"" (7.72) | #8 ""Joel @ DdWeAYaTSY"" (10.62) | #9 ""the giver @ RSraeqmOQa"" (3.88) | #10 ""qipanda @ ZzutxssYJ7"" (5.52)",2023-03-08T02:45:20.495Z,167824352049501
"-- starting hand #18 (id: 9zgebv0mc7in)  (No Limit Texas Hold'em) (dealer: ""Ayatollah cum @ kaPGto3RBb"") --",2023-03-08T02:45:20.495Z,167824352049500
"""Ayatollah cum @ kaPGto3RBb"" shows a Q♥, 5♥.",2023-03-08T02:45:16.795Z,167824351679500
"Undealt cards:  [2♥, A♦, 4♦, 7♠, K♠]",2023-03-08T02:45:15.035Z,167824351503500
"""Andrew @ yhDVFE17BV"" shows a 5♠, 5♦.",2023-03-08T02:45:14.101Z,167824351410100
"-- ending hand #17 --",2023-03-08T02:45:13.145Z,167824351314502
"""Andrew @ yhDVFE17BV"" collected 0.64 from pot",2023-03-08T02:45:13.145Z,167824351314501
"Uncalled bet of 1.88 returned to ""Andrew @ yhDVFE17BV""",2023-03-08T02:45:13.145Z,167824351314500
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T02:45:12.310Z,167824351231000
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T02:45:11.355Z,167824351135500
"""the giver @ RSraeqmOQa"" folds",2023-03-08T02:45:10.462Z,167824351046200
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T02:45:07.129Z,167824350712900
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T02:45:03.058Z,167824350305800
"""Andrew @ yhDVFE17BV"" raises to 2.00",2023-03-08T02:44:58.282Z,167824349828200
"""Ayatollah cum @ kaPGto3RBb"" calls 0.12",2023-03-08T02:44:54.062Z,167824349406200
"""Jul @ EcMetVW6FI"" folds",2023-03-08T02:44:52.542Z,167824349254200
"""Fred @ EWw5rDVNJX"" calls 0.12",2023-03-08T02:44:49.970Z,167824348997000
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T02:44:48.449Z,167824348844900
"""the giver @ RSraeqmOQa"" calls 0.12",2023-03-08T02:44:43.542Z,167824348354200
"""Joel @ DdWeAYaTSY"" raises to 0.12",2023-03-08T02:44:39.145Z,167824347914500
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T02:44:35.701Z,167824347570100
"""Andrew @ yhDVFE17BV"" posts a big blind of 0.04",2023-03-08T02:44:32.712Z,167824347271211
"""Ayatollah cum @ kaPGto3RBb"" posts a small blind of 0.02",2023-03-08T02:44:32.712Z,167824347271210
"Your hand is 5♠, 5♦",2023-03-08T02:44:32.712Z,167824347271205
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (5.49) | #2 ""Jul @ EcMetVW6FI"" (2.46) | #3 ""Ayatollah cum @ kaPGto3RBb"" (4.68) | #6 ""Andrew @ yhDVFE17BV"" (4.35) | #7 ""Jade @ xhsZ8jgTjv"" (7.76) | #8 ""Joel @ DdWeAYaTSY"" (10.74) | #9 ""the giver @ RSraeqmOQa"" (4.00) | #10 ""qipanda @ ZzutxssYJ7"" (5.52)",2023-03-08T02:44:32.712Z,167824347271201
"-- starting hand #17 (id: 9apxhc6tkqia)  (No Limit Texas Hold'em) (dealer: ""Jul @ EcMetVW6FI"") --",2023-03-08T02:44:32.712Z,167824347271200
"-- ending hand #16 --",2023-03-08T02:44:26.699Z,167824346669903
"""Ayatollah cum @ kaPGto3RBb"" shows a 9♠, 8♦.",2023-03-08T02:44:26.699Z,167824346669902
"""Jade @ xhsZ8jgTjv"" collected 1.00 from pot with Pair, K's (combination: K♦, K♥, J♦, 8♠, 7♠)",2023-03-08T02:44:26.699Z,167824346669901
"""Jade @ xhsZ8jgTjv"" shows a 8♠, K♦.",2023-03-08T02:44:26.699Z,167824346669900
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T02:44:25.895Z,167824346589500
"""Jade @ xhsZ8jgTjv"" checks",2023-03-08T02:44:24.965Z,167824346496500
"""Ayatollah cum @ kaPGto3RBb"" checks",2023-03-08T02:44:22.060Z,167824346206000
"River: 5♦, K♥, 7♠, J♦ [2♦]",2023-03-08T02:44:18.493Z,167824345849300
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T02:44:17.652Z,167824345765200
"""Ayatollah cum @ kaPGto3RBb"" calls 0.20",2023-03-08T02:44:16.721Z,167824345672100
"""Jul @ EcMetVW6FI"" folds",2023-03-08T02:44:14.450Z,167824345445000
"""Fred @ EWw5rDVNJX"" calls 0.20",2023-03-08T02:44:01.524Z,167824344152400
"""Jade @ xhsZ8jgTjv"" bets 0.20",2023-03-08T02:44:00.349Z,167824344034900
"""Andrew @ yhDVFE17BV"" checks",2023-03-08T02:43:55.920Z,167824343592000
"""Ayatollah cum @ kaPGto3RBb"" checks",2023-03-08T02:43:54.992Z,167824343499200
"""Jul @ EcMetVW6FI"" checks",2023-03-08T02:43:53.993Z,167824343399300
"Turn: 5♦, K♥, 7♠ [J♦]",2023-03-08T02:43:48.772Z,167824342877200
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-08T02:43:47.960Z,167824342796000
"""Ayatollah cum @ kaPGto3RBb"" calls 0.04",2023-03-08T02:43:44.013Z,167824342401300
"""Jul @ EcMetVW6FI"" calls 0.04",2023-03-08T02:43:42.299Z,167824342229900
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T02:43:35.359Z,167824341535900
"""Jade @ xhsZ8jgTjv"" bets 0.04",2023-03-08T02:43:27.941Z,167824340794100
"""Andrew @ yhDVFE17BV"" checks",2023-03-08T02:43:26.360Z,167824340636000
"""Ayatollah cum @ kaPGto3RBb"" checks",2023-03-08T02:43:25.477Z,167824340547700
"""Jul @ EcMetVW6FI"" checks",2023-03-08T02:43:24.517Z,167824340451700
"Flop:  [5♦, K♥, 7♠]",2023-03-08T02:43:19.395Z,167824339939500
"""Ayatollah cum @ kaPGto3RBb"" checks",2023-03-08T02:43:18.557Z,167824339855700
"""Jul @ EcMetVW6FI"" calls 0.04",2023-03-08T02:43:16.593Z,167824339659300
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T02:43:12.744Z,167824339274400
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T02:43:09.136Z,167824338913600
"""the giver @ RSraeqmOQa"" folds",2023-03-08T02:43:08.217Z,167824338821700
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T02:43:06.193Z,167824338619300
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T02:43:05.293Z,167824338529300
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-08T02:43:03.211Z,167824338321100
"""Ayatollah cum @ kaPGto3RBb"" posts a big blind of 0.04",2023-03-08T02:42:57.474Z,167824337747411
"""Jul @ EcMetVW6FI"" posts a small blind of 0.02",2023-03-08T02:42:57.474Z,167824337747410
"Your hand is 6♣, 9♣",2023-03-08T02:42:57.474Z,167824337747405
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (5.77) | #2 ""Jul @ EcMetVW6FI"" (2.54) | #3 ""Ayatollah cum @ kaPGto3RBb"" (4.96) | #6 ""Andrew @ yhDVFE17BV"" (4.43) | #7 ""Jade @ xhsZ8jgTjv"" (7.04) | #8 ""Joel @ DdWeAYaTSY"" (10.74) | #9 ""the giver @ RSraeqmOQa"" (4.00) | #10 ""qipanda @ ZzutxssYJ7"" (5.52)",2023-03-08T02:42:57.474Z,167824337747401
"-- starting hand #16 (id: aibvvlokewxc)  (No Limit Texas Hold'em) (dealer: ""Fred @ EWw5rDVNJX"") --",2023-03-08T02:42:57.474Z,167824337747400
"-- ending hand #15 --",2023-03-08T02:42:51.472Z,167824337147202
"""Jade @ xhsZ8jgTjv"" collected 0.62 from pot",2023-03-08T02:42:51.472Z,167824337147201
"Uncalled bet of 0.31 returned to ""Jade @ xhsZ8jgTjv""",2023-03-08T02:42:51.472Z,167824337147200
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T02:42:50.583Z,167824337058300
"""Jade @ xhsZ8jgTjv"" bets 0.31",2023-03-08T02:42:47.616Z,167824336761600
"Flop:  [A♥, J♥, K♣]",2023-03-08T02:42:36.842Z,167824335684200
"""Jade @ xhsZ8jgTjv"" calls 0.24",2023-03-08T02:42:35.981Z,167824335598100
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T02:42:34.323Z,167824335432300
"""Ayatollah cum @ kaPGto3RBb"" folds",2023-03-08T02:42:27.325Z,167824334732500
"""Jul @ EcMetVW6FI"" folds",2023-03-08T02:42:26.387Z,167824334638700
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T02:42:24.168Z,167824334416800
"""qipanda @ ZzutxssYJ7"" raises to 0.24",2023-03-08T02:42:22.648Z,167824334264800
"""the giver @ RSraeqmOQa"" folds",2023-03-08T02:42:19.057Z,167824333905700
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T02:42:17.455Z,167824333745500
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T02:42:16.170Z,167824333617000
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-08T02:42:14.235Z,167824333423500
"""Ayatollah cum @ kaPGto3RBb"" calls 0.04",2023-03-08T02:42:05.335Z,167824332533500
"""Jul @ EcMetVW6FI"" posts a big blind of 0.04",2023-03-08T02:42:00.394Z,167824332039412
"""Fred @ EWw5rDVNJX"" posts a small blind of 0.02",2023-03-08T02:42:00.394Z,167824332039411
"Your hand is 6♠, J♠",2023-03-08T02:42:00.394Z,167824332039406
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (5.79) | #2 ""Jul @ EcMetVW6FI"" (2.58) | #3 ""Ayatollah cum @ kaPGto3RBb"" (5.00) | #6 ""Andrew @ yhDVFE17BV"" (4.47) | #7 ""Jade @ xhsZ8jgTjv"" (6.66) | #8 ""Joel @ DdWeAYaTSY"" (10.74) | #9 ""the giver @ RSraeqmOQa"" (4.00) | #10 ""qipanda @ ZzutxssYJ7"" (5.76)",2023-03-08T02:42:00.394Z,167824332039402
"-- starting hand #15 (id: cyhd0teq9ngo)  (No Limit Texas Hold'em) (dealer: ""qipanda @ ZzutxssYJ7"") --",2023-03-08T02:42:00.394Z,167824332039401
"The player ""Ayatollah cum @ kaPGto3RBb"" joined the game with a stack of 5.00.",2023-03-08T02:42:00.394Z,167824332039400
"""Fred @ EWw5rDVNJX"" shows a 8♦, 9♦.",2023-03-08T02:41:56.606Z,167824331660600
"""Andrew @ yhDVFE17BV"" shows a 9♠, 10♥.",2023-03-08T02:41:55.235Z,167824331523500
"Undealt cards: 9♥, 3♥, 9♣ [Q♦, A♣]",2023-03-08T02:41:54.247Z,167824331424700
"-- ending hand #14 --",2023-03-08T02:41:53.034Z,167824331303402
"""Fred @ EWw5rDVNJX"" collected 0.92 from pot",2023-03-08T02:41:53.034Z,167824331303401
"Uncalled bet of 0.46 returned to ""Fred @ EWw5rDVNJX""",2023-03-08T02:41:53.034Z,167824331303400
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T02:41:52.186Z,167824331218600
"""the giver @ RSraeqmOQa"" folds",2023-03-08T02:41:33.881Z,167824329388100
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T02:41:22.095Z,167824328209500
"""Fred @ EWw5rDVNJX"" bets 0.46",2023-03-08T02:41:19.705Z,167824327970500
"""qipanda @ ZzutxssYJ7"" checks",2023-03-08T02:41:15.316Z,167824327531600
"Flop:  [9♥, 3♥, 9♣]",2023-03-08T02:41:12.559Z,167824327255900
"""Joel @ DdWeAYaTSY"" calls 0.22",2023-03-08T02:41:11.739Z,167824327173900
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T02:40:50.990Z,167824325099000
"""Fred @ EWw5rDVNJX"" calls 0.22",2023-03-08T02:40:50.100Z,167824325010000
"""qipanda @ ZzutxssYJ7"" calls 0.22",2023-03-08T02:40:48.818Z,167824324881800
"""the giver @ RSraeqmOQa"" raises to 0.22",2023-03-08T02:40:35.597Z,167824323559700
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-08T02:40:27.323Z,167824322732300
"The admin approved the player ""Ayatollah cum @ kaPGto3RBb"" participation with a stack of 5.00.",2023-03-08T02:40:25.144Z,167824322514400
"The player ""Ayatollah cum @ kaPGto3RBb"" requested a seat.",2023-03-08T02:40:22.116Z,167824322211600
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T02:40:21.531Z,167824322153100
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T02:40:20.154Z,167824322015400
"""Jul @ EcMetVW6FI"" folds",2023-03-08T02:40:16.564Z,167824321656400
"""Fred @ EWw5rDVNJX"" posts a big blind of 0.04",2023-03-08T02:40:10.804Z,167824321080411
"""qipanda @ ZzutxssYJ7"" posts a small blind of 0.02",2023-03-08T02:40:10.804Z,167824321080410
"Your hand is 9♠, 10♥",2023-03-08T02:40:10.804Z,167824321080405
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (5.09) | #2 ""Jul @ EcMetVW6FI"" (2.58) | #6 ""Andrew @ yhDVFE17BV"" (4.47) | #7 ""Jade @ xhsZ8jgTjv"" (6.70) | #8 ""Joel @ DdWeAYaTSY"" (10.96) | #9 ""the giver @ RSraeqmOQa"" (4.22) | #10 ""qipanda @ ZzutxssYJ7"" (5.98)",2023-03-08T02:40:10.804Z,167824321080402
"-- starting hand #14 (id: yjwvu9kar9wc)  (No Limit Texas Hold'em) (dealer: ""the giver @ RSraeqmOQa"") --",2023-03-08T02:40:10.804Z,167824321080401
"The player ""Ayatollah cum @ kaPGto3RBb"" quits the game with a stack of 0.00.",2023-03-08T02:40:10.804Z,167824321080400
"-- ending hand #13 --",2023-03-08T02:40:04.737Z,167824320473703
"""Ayatollah cum @ kaPGto3RBb"" shows a 8♦, A♠.",2023-03-08T02:40:04.737Z,167824320473702
"""Joel @ DdWeAYaTSY"" collected 10.50 from pot with Two Pair, 10's & 2's (combination: 10♦, 10♥, 2♣, 2♥, Q♣)",2023-03-08T02:40:04.737Z,167824320473701
"""Joel @ DdWeAYaTSY"" shows a Q♣, 10♦.",2023-03-08T02:40:04.737Z,167824320473700
"""Joel @ DdWeAYaTSY"" calls 3.01",2023-03-08T02:40:03.909Z,167824320390900
"""Ayatollah cum @ kaPGto3RBb"" bets 3.01 and go all in",2023-03-08T02:39:44.887Z,167824318488700
"River: 2♣, 8♣, 2♥, 10♥ [9♠]",2023-03-08T02:39:39.558Z,167824317955800
"""Joel @ DdWeAYaTSY"" calls 1.12",2023-03-08T02:39:38.707Z,167824317870700
"""Ayatollah cum @ kaPGto3RBb"" bets 1.12",2023-03-08T02:39:21.492Z,167824316149200
"Turn: 2♣, 8♣, 2♥ [10♥]",2023-03-08T02:39:13.370Z,167824315337000
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T02:39:12.486Z,167824315248600
"""Ayatollah cum @ kaPGto3RBb"" calls 0.75",2023-03-08T02:39:11.567Z,167824315156700
"""Jul @ EcMetVW6FI"" folds",2023-03-08T02:38:55.674Z,167824313567400
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T02:38:50.237Z,167824313023700
"""Joel @ DdWeAYaTSY"" raises to 0.75",2023-03-08T02:38:48.724Z,167824312872400
"""Jade @ xhsZ8jgTjv"" calls 0.08",2023-03-08T02:38:41.447Z,167824312144700
"""Ayatollah cum @ kaPGto3RBb"" bets 0.08",2023-03-08T02:38:36.966Z,167824311696600
"""Jul @ EcMetVW6FI"" checks",2023-03-08T02:38:32.062Z,167824311206200
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T02:38:27.575Z,167824310757500
"Flop:  [2♣, 8♣, 2♥]",2023-03-08T02:38:23.798Z,167824310379800
"""Jade @ xhsZ8jgTjv"" calls 0.12",2023-03-08T02:38:22.980Z,167824310298000
"""Ayatollah cum @ kaPGto3RBb"" calls 0.12",2023-03-08T02:38:21.218Z,167824310121800
"""Jul @ EcMetVW6FI"" calls 0.12",2023-03-08T02:38:19.261Z,167824309926100
"""Fred @ EWw5rDVNJX"" calls 0.12",2023-03-08T02:38:14.176Z,167824309417600
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T02:38:11.814Z,167824309181400
"""the giver @ RSraeqmOQa"" folds",2023-03-08T02:37:54.266Z,167824307426600
"""Joel @ DdWeAYaTSY"" raises to 0.12",2023-03-08T02:37:52.239Z,167824307223900
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T02:37:44.966Z,167824306496600
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T02:37:43.408Z,167824306340800
"""Ayatollah cum @ kaPGto3RBb"" calls 0.04",2023-03-08T02:37:42.520Z,167824306252000
"""Jul @ EcMetVW6FI"" calls 0.04",2023-03-08T02:37:41.062Z,167824306106200
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T02:37:38.360Z,167824305836000
"""qipanda @ ZzutxssYJ7"" posts a big blind of 0.04",2023-03-08T02:37:36.150Z,167824305615012
"""the giver @ RSraeqmOQa"" posts a small blind of 0.02",2023-03-08T02:37:36.150Z,167824305615011
"Your hand is 5♣, 10♠",2023-03-08T02:37:36.150Z,167824305615006
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (5.21) | #2 ""Jul @ EcMetVW6FI"" (2.70) | #3 ""Ayatollah cum @ kaPGto3RBb"" (5.00) | #6 ""Andrew @ yhDVFE17BV"" (4.47) | #7 ""Jade @ xhsZ8jgTjv"" (6.90) | #8 ""Joel @ DdWeAYaTSY"" (5.46) | #9 ""the giver @ RSraeqmOQa"" (4.24) | #10 ""qipanda @ ZzutxssYJ7"" (6.02)",2023-03-08T02:37:36.150Z,167824305615002
"-- starting hand #13 (id: qahbt9zcdtus)  (No Limit Texas Hold'em) (dealer: ""Joel @ DdWeAYaTSY"") --",2023-03-08T02:37:36.150Z,167824305615001
"The player ""Ayatollah cum @ kaPGto3RBb"" joined the game with a stack of 5.00.",2023-03-08T02:37:36.150Z,167824305615000
"Undealt cards:  [2♥, 8♥, Q♣, A♦, 4♠]",2023-03-08T02:37:34.734Z,167824305473400
"""Jade @ xhsZ8jgTjv"" shows a K♠, K♦.",2023-03-08T02:37:32.334Z,167824305233400
"""Andrew @ yhDVFE17BV"" shows a 2♠, J♣.",2023-03-08T02:37:31.347Z,167824305134700
"-- ending hand #12 --",2023-03-08T02:37:28.847Z,167824304884702
"""Jade @ xhsZ8jgTjv"" collected 0.18 from pot",2023-03-08T02:37:28.847Z,167824304884701
"Uncalled bet of 0.18 returned to ""Jade @ xhsZ8jgTjv""",2023-03-08T02:37:28.847Z,167824304884700
"""Jul @ EcMetVW6FI"" folds",2023-03-08T02:37:27.979Z,167824304797900
"""Fred @ EWw5rDVNJX"" folds",2023-03-08T02:37:23.332Z,167824304333200
"""the giver @ RSraeqmOQa"" folds",2023-03-08T02:37:19.919Z,167824303991900
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T02:37:12.656Z,167824303265600
"""Jade @ xhsZ8jgTjv"" raises to 0.22",2023-03-08T02:36:59.707Z,167824301970700
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T02:36:55.771Z,167824301577100
"""Jul @ EcMetVW6FI"" calls 0.04",2023-03-08T02:36:54.923Z,167824301492300
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T02:36:51.859Z,167824301185900
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T02:36:50.548Z,167824301054800
"The admin approved the player ""Ayatollah cum @ kaPGto3RBb"" participation with a stack of 5.00.",2023-03-08T02:36:47.472Z,167824300747200
"""the giver @ RSraeqmOQa"" posts a big blind of 0.04",2023-03-08T02:36:35.641Z,167824299564110
"""Joel @ DdWeAYaTSY"" posts a small blind of 0.02",2023-03-08T02:36:35.641Z,167824299564109
"Your hand is 2♠, J♣",2023-03-08T02:36:35.641Z,167824299564104
"Player stacks: #1 ""Fred @ EWw5rDVNJX"" (5.25) | #2 ""Jul @ EcMetVW6FI"" (2.74) | #6 ""Andrew @ yhDVFE17BV"" (4.47) | #7 ""Jade @ xhsZ8jgTjv"" (6.76) | #8 ""Joel @ DdWeAYaTSY"" (5.48) | #9 ""the giver @ RSraeqmOQa"" (4.28) | #10 ""qipanda @ ZzutxssYJ7"" (6.02)",2023-03-08T02:36:35.641Z,167824299564101
"-- starting hand #12 (id: qrk0bll5dw6f)  (No Limit Texas Hold'em) (dealer: ""Jade @ xhsZ8jgTjv"") --",2023-03-08T02:36:35.641Z,167824299564100
"-- ending hand #11 --",2023-03-08T02:36:29.589Z,167824298958903
"""the giver @ RSraeqmOQa"" shows a J♦, Q♦.",2023-03-08T02:36:29.589Z,167824298958902
"""Fred @ EWw5rDVNJX"" collected 1.92 from pot with Two Pair, 9's & 6's (combination: 9♦, 9♠, 6♣, 6♦, A♥)",2023-03-08T02:36:29.589Z,167824298958901
"""Fred @ EWw5rDVNJX"" shows a 6♣, 9♦.",2023-03-08T02:36:29.589Z,167824298958900
"""Fred @ EWw5rDVNJX"" checks",2023-03-08T02:36:28.744Z,167824298874400
"""the giver @ RSraeqmOQa"" checks",2023-03-08T02:36:27.138Z,167824298713800
"River: 6♦, 2♣, 9♠, Q♥ [A♥]",2023-03-08T02:36:20.179Z,167824298017900
"""Fred @ EWw5rDVNJX"" calls 0.64",2023-03-08T02:36:19.366Z,167824297936600
"""the giver @ RSraeqmOQa"" bets 0.64",2023-03-08T02:36:15.300Z,167824297530000
"Turn: 6♦, 2♣, 9♠ [Q♥]",2023-03-08T02:36:07.367Z,167824296736700
"""the giver @ RSraeqmOQa"" calls 0.24",2023-03-08T02:36:06.526Z,167824296652600
"""Joel @ DdWeAYaTSY"" folds",2023-03-08T02:36:01.347Z,167824296134700
"""Jade @ xhsZ8jgTjv"" folds",2023-03-08T02:36:00.423Z,167824296042300
"The player ""Ayatollah cum @ kaPGto3RBb"" requested a seat.",2023-03-08T02:35:59.310Z,167824295931000
"""Fred @ EWw5rDVNJX"" raises to 0.24",2023-03-08T02:35:55.474Z,167824295547400
"""the giver @ RSraeqmOQa"" bets 0.08",2023-03-08T02:35:48.800Z,167824294880000
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T02:35:33.464Z,167824293346400
"""Jade @ xhsZ8jgTjv"" checks",2023-03-08T02:35:31.911Z,167824293191100
"Flop:  [6♦, 2♣, 9♠]",2023-03-08T02:35:25.298Z,167824292529800
"""Joel @ DdWeAYaTSY"" checks",2023-03-08T02:35:24.432Z,167824292443200
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-08T02:35:22.653Z,167824292265300
"""Andrew @ yhDVFE17BV"" folds",2023-03-08T02:35:20.745Z,167824292074500
"""Jul @ EcMetVW6FI"" folds",2023-03-08T02:35:19.842Z,167824291984200
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-08T02:35:07.885Z,167824290788500
"""qipanda @ ZzutxssYJ7"" folds",2023-03-08T02:35:06.078Z,167824290607800
"""the giver @ RSraeqmOQa"" calls 0.04",2023-03-08T02:34:54.574Z,167824289457400
"""Joel @ DdWeAYaTSY"" posts a big blind of 0.04",2023-03-08T02:34:41.709Z,167824288170910
"""Jade @ xhsZ8jgTjv"" posts a small blind of 0.02",2023-03-08T02:34:41.709Z,167824288170909
"Your hand is 4♠, 9♥",2023-03-08T02:34:41.709Z,167824288170904
