entry,at,order
"""Joel @ DdWeAYaTSY"" shows a 7♣, 2♣.",2023-03-29T02:03:35.250Z,168005541525000
"-- ending hand #28 --",2023-03-29T02:03:33.859Z,168005541385903
"""ju @ dmawfvSpk0"" shows a A♠, Q♠.",2023-03-29T02:03:33.859Z,168005541385902
"""Jade @ xhsZ8jgTjv"" collected 2.70 from pot with Three of a Kind, 7's (combination: 7♦, 7♥, 7♠, A♦, Q♣)",2023-03-29T02:03:33.859Z,168005541385901
"""Jade @ xhsZ8jgTjv"" shows a 7♦, A♦.",2023-03-29T02:03:33.859Z,168005541385900
"""Jade @ xhsZ8jgTjv"" calls 0.44",2023-03-29T02:03:33.008Z,168005541300800
"""ju @ dmawfvSpk0"" raises to 0.44",2023-03-29T02:03:30.418Z,168005541041800
"""Jade @ xhsZ8jgTjv"" bets 0.20",2023-03-29T02:03:25.053Z,168005540505300
"River: 7♥, 7♠, Q♣, 2♦ [3♠]",2023-03-29T02:03:14.013Z,168005539401300
"""Jade @ xhsZ8jgTjv"" calls 0.40",2023-03-29T02:03:13.185Z,168005539318500
"""ju @ dmawfvSpk0"" raises to 0.40",2023-03-29T02:03:10.724Z,168005539072400
"""Jade @ xhsZ8jgTjv"" bets 0.20",2023-03-29T02:03:01.883Z,168005538188300
"Turn: 7♥, 7♠, Q♣ [2♦]",2023-03-29T02:02:53.630Z,168005537363000
"""Jade @ xhsZ8jgTjv"" calls 0.20",2023-03-29T02:02:52.817Z,168005537281700
"""danial @ kMYSUvj9gu"" folds",2023-03-29T02:02:51.290Z,168005537129000
"""ju @ dmawfvSpk0"" bets 0.20",2023-03-29T02:02:46.059Z,168005536605900
"""Jade @ xhsZ8jgTjv"" checks",2023-03-29T02:02:40.096Z,168005536009600
"""danial @ kMYSUvj9gu"" checks",2023-03-29T02:02:34.603Z,168005535460300
"Flop:  [7♥, 7♠, Q♣]",2023-03-29T02:02:30.580Z,168005535058000
"""Jade @ xhsZ8jgTjv"" calls 0.20",2023-03-29T02:02:29.688Z,168005534968800
"""danial @ kMYSUvj9gu"" calls 0.20",2023-03-29T02:02:27.502Z,168005534750200
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T02:02:25.128Z,168005534512800
"""Daisy @ EYNne745gZ"" folds",2023-03-29T02:02:24.226Z,168005534422600
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T02:02:13.878Z,168005533387800
"""sunny @ WuCshiDEpw"" folds",2023-03-29T02:02:12.976Z,168005533297600
"""ju @ dmawfvSpk0"" raises to 0.20",2023-03-29T02:02:10.608Z,168005533060800
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T02:02:06.379Z,168005532637900
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T02:02:05.475Z,168005532547500
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-29T02:01:53.993Z,168005531399300
"""danial @ kMYSUvj9gu"" posts a big blind of 0.04",2023-03-29T02:01:47.512Z,168005530751212
"""Fred @ EWw5rDVNJX"" posts a small blind of 0.02",2023-03-29T02:01:47.512Z,168005530751211
"Your hand is 4♦, 9♣",2023-03-29T02:01:47.512Z,168005530751209
"Player stacks: #1 ""ju @ dmawfvSpk0"" (5.60) | #2 ""sunny @ WuCshiDEpw"" (9.75) | #3 ""Joel @ DdWeAYaTSY"" (3.74) | #4 ""Daisy @ EYNne745gZ"" (3.70) | #6 ""Fred @ EWw5rDVNJX"" (7.61) | #7 ""danial @ kMYSUvj9gu"" (7.21) | #8 ""Jade @ xhsZ8jgTjv"" (3.51) | #9 ""Andrew @ yhDVFE17BV"" (10.53) | #10 ""Dorothy @ wzpnFqlu9P"" (3.35)",2023-03-29T02:01:47.512Z,168005530751201
"-- starting hand #28 (id: wtftlvddqsbv)  (No Limit Texas Hold'em) (dealer: ""Daisy @ EYNne745gZ"") --",2023-03-29T02:01:47.512Z,168005530751200
"Undealt cards: K♣, 8♦, 3♥ [9♣, 8♥]",2023-03-29T02:01:44.461Z,168005530446100
"""sunny @ WuCshiDEpw"" shows a K♥, K♦.",2023-03-29T02:01:43.562Z,168005530356200
"-- ending hand #27 --",2023-03-29T02:01:40.883Z,168005530088302
"""sunny @ WuCshiDEpw"" collected 0.56 from pot",2023-03-29T02:01:40.883Z,168005530088301
"Uncalled bet of 0.42 returned to ""sunny @ WuCshiDEpw""",2023-03-29T02:01:40.883Z,168005530088300
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T02:01:40.055Z,168005530005500
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T02:01:36.207Z,168005529620700
"""sunny @ WuCshiDEpw"" bets 0.42",2023-03-29T02:01:34.734Z,168005529473400
"""Andrew @ yhDVFE17BV"" checks",2023-03-29T02:01:31.323Z,168005529132300
"""Fred @ EWw5rDVNJX"" checks",2023-03-29T02:01:25.361Z,168005528536100
"Flop:  [K♣, 8♦, 3♥]",2023-03-29T02:01:22.268Z,168005528226800
"""Andrew @ yhDVFE17BV"" calls 0.18",2023-03-29T02:01:21.421Z,168005528142100
"""Fred @ EWw5rDVNJX"" calls 0.18",2023-03-29T02:01:08.507Z,168005526850700
"""Daisy @ EYNne745gZ"" folds",2023-03-29T02:01:07.092Z,168005526709200
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T02:01:06.229Z,168005526622900
"""sunny @ WuCshiDEpw"" raises to 0.18",2023-03-29T02:01:03.670Z,168005526367000
"""ju @ dmawfvSpk0"" folds",2023-03-29T02:00:59.690Z,168005525969000
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T02:00:56.436Z,168005525643600
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-29T02:00:52.673Z,168005525267300
"""Jade @ xhsZ8jgTjv"" folds",2023-03-29T02:00:46.632Z,168005524663200
"The admin approved the player ""qi @ ZzutxssYJ7"" participation with a stack of 5.00.",2023-03-29T02:00:46.433Z,168005524643301
"The player ""qi @ ZzutxssYJ7"" requested a seat.",2023-03-29T02:00:46.433Z,168005524643300
"""danial @ kMYSUvj9gu"" folds",2023-03-29T02:00:45.779Z,168005524577900
"""Fred @ EWw5rDVNJX"" posts a big blind of 0.04",2023-03-29T02:00:40.170Z,168005524017013
"""Daisy @ EYNne745gZ"" posts a small blind of 0.02",2023-03-29T02:00:40.170Z,168005524017012
"Your hand is A♣, 6♦",2023-03-29T02:00:40.170Z,168005524017010
"Player stacks: #1 ""ju @ dmawfvSpk0"" (5.60) | #2 ""sunny @ WuCshiDEpw"" (9.37) | #3 ""Joel @ DdWeAYaTSY"" (3.74) | #4 ""Daisy @ EYNne745gZ"" (3.72) | #6 ""Fred @ EWw5rDVNJX"" (7.79) | #7 ""danial @ kMYSUvj9gu"" (7.21) | #8 ""Jade @ xhsZ8jgTjv"" (3.51) | #9 ""Andrew @ yhDVFE17BV"" (10.71) | #10 ""Dorothy @ wzpnFqlu9P"" (3.35)",2023-03-29T02:00:40.170Z,168005524017002
"-- starting hand #27 (id: oecrowkw8a2y)  (No Limit Texas Hold'em) (dealer: ""Joel @ DdWeAYaTSY"") --",2023-03-29T02:00:40.170Z,168005524017001
"The player ""qi @ ZzutxssYJ7"" quits the game with a stack of 0.00.",2023-03-29T02:00:40.170Z,168005524017000
"-- ending hand #26 --",2023-03-29T02:00:34.160Z,168005523416001
"""Andrew @ yhDVFE17BV"" collected 10.16 from pot with Pair, K's (combination: K♦, K♠, 9♦, 8♣, 7♥)",2023-03-29T02:00:34.160Z,168005523416000
"River: 7♥, 2♥, 8♣, 9♦ [3♥]",2023-03-29T02:00:30.083Z,168005523008300
"Turn: 7♥, 2♥, 8♣ [9♦]",2023-03-29T02:00:26.065Z,168005522606500
"Flop:  [7♥, 2♥, 8♣]",2023-03-29T02:00:22.063Z,168005522206300
"""Andrew @ yhDVFE17BV"" shows a K♦, K♠.",2023-03-29T02:00:18.049Z,168005521804902
"""qi @ ZzutxssYJ7"" shows a K♣, Q♣.",2023-03-29T02:00:18.049Z,168005521804901
"Uncalled bet of 0.55 returned to ""Andrew @ yhDVFE17BV""",2023-03-29T02:00:18.049Z,168005521804900
"Some players choose to not run it twice.",2023-03-29T02:00:17.199Z,168005521719901
"""Andrew @ yhDVFE17BV"" chooses to not run it twice.",2023-03-29T02:00:17.199Z,168005521719900
"Remaining players decide whether to run it twice.",2023-03-29T02:00:15.845Z,168005521584501
"""qi @ ZzutxssYJ7"" calls 4.90 and go all in",2023-03-29T02:00:15.845Z,168005521584500
"""sunny @ WuCshiDEpw"" folds",2023-03-29T01:59:58.641Z,168005519864100
"""Andrew @ yhDVFE17BV"" raises to 5.45 and go all in",2023-03-29T01:59:55.547Z,168005519554700
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T01:59:33.430Z,168005517343000
"""qi @ ZzutxssYJ7"" raises to 0.72",2023-03-29T01:59:31.958Z,168005517195800
"""Daisy @ EYNne745gZ"" folds",2023-03-29T01:59:17.840Z,168005515784000
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T01:59:16.964Z,168005515696400
"""sunny @ WuCshiDEpw"" calls 0.26",2023-03-29T01:59:16.025Z,168005515602500
"""ju @ dmawfvSpk0"" folds",2023-03-29T01:59:15.033Z,168005515503300
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T01:59:14.151Z,168005515415100
"""Andrew @ yhDVFE17BV"" raises to 0.26",2023-03-29T01:59:02.843Z,168005514284300
"""Jade @ xhsZ8jgTjv"" folds",2023-03-29T01:58:58.383Z,168005513838300
"""danial @ kMYSUvj9gu"" folds",2023-03-29T01:58:57.486Z,168005513748600
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-29T01:58:56.456Z,168005513645600
"""qi @ ZzutxssYJ7"" calls 0.04",2023-03-29T01:58:54.700Z,168005513470000
"""Daisy @ EYNne745gZ"" posts a big blind of 0.04",2023-03-29T01:58:46.404Z,168005512640413
"""Joel @ DdWeAYaTSY"" posts a small blind of 0.02",2023-03-29T01:58:46.404Z,168005512640412
"Your hand is K♦, K♠",2023-03-29T01:58:46.404Z,168005512640410
"Player stacks: #1 ""ju @ dmawfvSpk0"" (5.60) | #2 ""sunny @ WuCshiDEpw"" (9.63) | #3 ""Joel @ DdWeAYaTSY"" (3.76) | #4 ""Daisy @ EYNne745gZ"" (3.76) | #5 ""qi @ ZzutxssYJ7"" (4.90) | #6 ""Fred @ EWw5rDVNJX"" (7.83) | #7 ""danial @ kMYSUvj9gu"" (7.21) | #8 ""Jade @ xhsZ8jgTjv"" (3.51) | #9 ""Andrew @ yhDVFE17BV"" (5.45) | #10 ""Dorothy @ wzpnFqlu9P"" (3.35)",2023-03-29T01:58:46.404Z,168005512640401
"-- starting hand #26 (id: tdxmjdlxnll3)  (No Limit Texas Hold'em) (dealer: ""sunny @ WuCshiDEpw"") --",2023-03-29T01:58:46.404Z,168005512640400
"-- ending hand #25 --",2023-03-29T01:58:40.489Z,168005512048902
"""Dorothy @ wzpnFqlu9P"" collected 0.84 from pot",2023-03-29T01:58:40.489Z,168005512048901
"Uncalled bet of 0.84 returned to ""Dorothy @ wzpnFqlu9P""",2023-03-29T01:58:40.489Z,168005512048900
"""qi @ ZzutxssYJ7"" folds",2023-03-29T01:58:39.626Z,168005511962600
"""sunny @ WuCshiDEpw"" folds",2023-03-29T01:58:06.698Z,168005508669800
"""Dorothy @ wzpnFqlu9P"" raises to 1.12",2023-03-29T01:58:05.052Z,168005508505200
"""qi @ ZzutxssYJ7"" raises to 0.28",2023-03-29T01:57:58.729Z,168005507872900
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T01:57:40.329Z,168005506032900
"""sunny @ WuCshiDEpw"" bets 0.12",2023-03-29T01:57:21.853Z,168005504185300
"Flop:  [2♣, Q♣, 5♥]",2023-03-29T01:57:14.211Z,168005503421100
"""Joel @ DdWeAYaTSY"" checks",2023-03-29T01:57:13.334Z,168005503333400
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-29T01:57:10.057Z,168005503005700
"""ju @ dmawfvSpk0"" folds",2023-03-29T01:57:03.873Z,168005502387300
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-29T01:57:02.980Z,168005502298000
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T01:56:59.652Z,168005501965200
"""Jade @ xhsZ8jgTjv"" folds",2023-03-29T01:56:58.786Z,168005501878600
"""danial @ kMYSUvj9gu"" folds",2023-03-29T01:56:55.331Z,168005501533100
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T01:56:48.849Z,168005500884900
"""qi @ ZzutxssYJ7"" calls 0.04",2023-03-29T01:56:47.949Z,168005500794900
"""Daisy @ EYNne745gZ"" folds",2023-03-29T01:56:45.044Z,168005500504400
"""Joel @ DdWeAYaTSY"" posts a big blind of 0.04",2023-03-29T01:56:41.566Z,168005500156613
"""sunny @ WuCshiDEpw"" posts a small blind of 0.02",2023-03-29T01:56:41.566Z,168005500156612
"Your hand is 3♣, 6♠",2023-03-29T01:56:41.566Z,168005500156610
"Player stacks: #1 ""ju @ dmawfvSpk0"" (5.60) | #2 ""sunny @ WuCshiDEpw"" (9.79) | #3 ""Joel @ DdWeAYaTSY"" (3.80) | #4 ""Daisy @ EYNne745gZ"" (3.76) | #5 ""qi @ ZzutxssYJ7"" (5.22) | #6 ""Fred @ EWw5rDVNJX"" (7.83) | #7 ""danial @ kMYSUvj9gu"" (7.21) | #8 ""Jade @ xhsZ8jgTjv"" (3.51) | #9 ""Andrew @ yhDVFE17BV"" (5.45) | #10 ""Dorothy @ wzpnFqlu9P"" (2.83)",2023-03-29T01:56:41.566Z,168005500156601
"-- starting hand #25 (id: kcgd9dlzsp3t)  (No Limit Texas Hold'em) (dealer: ""ju @ dmawfvSpk0"") --",2023-03-29T01:56:41.566Z,168005500156600
"Undealt cards: 4♣, K♥, 6♦ [J♦, 7♦]",2023-03-29T01:56:37.257Z,168005499725700
"-- ending hand #24 --",2023-03-29T01:56:35.633Z,168005499563302
"""sunny @ WuCshiDEpw"" collected 0.72 from pot",2023-03-29T01:56:35.633Z,168005499563301
"Uncalled bet of 0.54 returned to ""sunny @ WuCshiDEpw""",2023-03-29T01:56:35.633Z,168005499563300
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T01:56:34.785Z,168005499478500
"""qi @ ZzutxssYJ7"" folds",2023-03-29T01:56:26.482Z,168005498648200
"""sunny @ WuCshiDEpw"" bets 0.54",2023-03-29T01:56:22.242Z,168005498224200
"Flop:  [4♣, K♥, 6♦]",2023-03-29T01:56:16.696Z,168005497669600
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T01:56:15.865Z,168005497586500
"""sunny @ WuCshiDEpw"" calls 0.22",2023-03-29T01:56:10.712Z,168005497071200
"""ju @ dmawfvSpk0"" folds",2023-03-29T01:56:05.168Z,168005496516800
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T01:56:01.018Z,168005496101800
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T01:56:00.122Z,168005496012200
"""Jade @ xhsZ8jgTjv"" folds",2023-03-29T01:55:59.206Z,168005495920600
"""danial @ kMYSUvj9gu"" folds",2023-03-29T01:55:58.336Z,168005495833600
"""Fred @ EWw5rDVNJX"" calls 0.22",2023-03-29T01:55:57.432Z,168005495743200
"""qi @ ZzutxssYJ7"" raises to 0.22",2023-03-29T01:55:40.562Z,168005494056200
"""Daisy @ EYNne745gZ"" folds",2023-03-29T01:55:33.605Z,168005493360500
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-29T01:55:30.771Z,168005493077100
"""sunny @ WuCshiDEpw"" posts a big blind of 0.04",2023-03-29T01:55:25.014Z,168005492501413
"""ju @ dmawfvSpk0"" posts a small blind of 0.02",2023-03-29T01:55:25.014Z,168005492501412
"Your hand is 9♥, 4♦",2023-03-29T01:55:25.014Z,168005492501410
"Player stacks: #1 ""ju @ dmawfvSpk0"" (5.62) | #2 ""sunny @ WuCshiDEpw"" (9.29) | #3 ""Joel @ DdWeAYaTSY"" (3.84) | #4 ""Daisy @ EYNne745gZ"" (3.76) | #5 ""qi @ ZzutxssYJ7"" (5.44) | #6 ""Fred @ EWw5rDVNJX"" (8.05) | #7 ""danial @ kMYSUvj9gu"" (7.21) | #8 ""Jade @ xhsZ8jgTjv"" (3.51) | #9 ""Andrew @ yhDVFE17BV"" (5.45) | #10 ""Dorothy @ wzpnFqlu9P"" (2.83)",2023-03-29T01:55:25.014Z,168005492501401
"-- starting hand #24 (id: zfhsly1fbkf0)  (No Limit Texas Hold'em) (dealer: ""Dorothy @ wzpnFqlu9P"") --",2023-03-29T01:55:25.014Z,168005492501400
"""Andrew @ yhDVFE17BV"" shows a 7♠, 3♠.",2023-03-29T01:55:23.099Z,168005492309900
"""danial @ kMYSUvj9gu"" shows a 4♦, 4♣.",2023-03-29T01:55:20.916Z,168005492091600
"Undealt cards: 10♥, K♥, A♦ [4♠, J♥]",2023-03-29T01:55:19.009Z,168005491900900
"-- ending hand #23 --",2023-03-29T01:55:17.595Z,168005491759502
"""Joel @ DdWeAYaTSY"" collected 0.54 from pot",2023-03-29T01:55:17.595Z,168005491759501
"Uncalled bet of 0.44 returned to ""Joel @ DdWeAYaTSY""",2023-03-29T01:55:17.595Z,168005491759500
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T01:55:16.730Z,168005491673000
"""danial @ kMYSUvj9gu"" folds",2023-03-29T01:55:15.851Z,168005491585100
"""Joel @ DdWeAYaTSY"" bets 0.44",2023-03-29T01:55:09.790Z,168005490979000
"Flop:  [10♥, K♥, A♦]",2023-03-29T01:54:57.783Z,168005489778300
"""Joel @ DdWeAYaTSY"" calls 0.16",2023-03-29T01:54:56.962Z,168005489696200
"""ju @ dmawfvSpk0"" folds",2023-03-29T01:54:54.088Z,168005489408800
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T01:54:48.262Z,168005488826200
"""Andrew @ yhDVFE17BV"" calls 0.16",2023-03-29T01:54:47.003Z,168005488700300
"""Jade @ xhsZ8jgTjv"" folds",2023-03-29T01:54:44.751Z,168005488475100
"""danial @ kMYSUvj9gu"" raises to 0.16",2023-03-29T01:54:43.883Z,168005488388300
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T01:54:37.974Z,168005487797400
"""qi @ ZzutxssYJ7"" folds",2023-03-29T01:54:37.036Z,168005487703600
"""Daisy @ EYNne745gZ"" folds",2023-03-29T01:54:35.730Z,168005487573000
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-29T01:54:34.883Z,168005487488300
"""sunny @ WuCshiDEpw"" folds",2023-03-29T01:54:28.799Z,168005486879900
"""ju @ dmawfvSpk0"" posts a big blind of 0.04",2023-03-29T01:54:25.718Z,168005486571813
"""Dorothy @ wzpnFqlu9P"" posts a small blind of 0.02",2023-03-29T01:54:25.718Z,168005486571812
"Your hand is 7♠, 3♠",2023-03-29T01:54:25.718Z,168005486571810
"Player stacks: #1 ""ju @ dmawfvSpk0"" (5.66) | #2 ""sunny @ WuCshiDEpw"" (9.29) | #3 ""Joel @ DdWeAYaTSY"" (3.46) | #4 ""Daisy @ EYNne745gZ"" (3.76) | #5 ""qi @ ZzutxssYJ7"" (5.44) | #6 ""Fred @ EWw5rDVNJX"" (8.05) | #7 ""danial @ kMYSUvj9gu"" (7.37) | #8 ""Jade @ xhsZ8jgTjv"" (3.51) | #9 ""Andrew @ yhDVFE17BV"" (5.61) | #10 ""Dorothy @ wzpnFqlu9P"" (2.85)",2023-03-29T01:54:25.718Z,168005486571801
"-- starting hand #23 (id: qjfb6uwtxxyf)  (No Limit Texas Hold'em) (dealer: ""Andrew @ yhDVFE17BV"") --",2023-03-29T01:54:25.718Z,168005486571800
"Undealt cards: 9♥, 5♥, J♠, 2♥ [J♦]",2023-03-29T01:54:22.379Z,168005486237900
"-- ending hand #22 --",2023-03-29T01:54:19.797Z,168005485979702
"""sunny @ WuCshiDEpw"" collected 4.56 from pot",2023-03-29T01:54:19.797Z,168005485979701
"Uncalled bet of 3.76 returned to ""sunny @ WuCshiDEpw""",2023-03-29T01:54:19.797Z,168005485979700
"""Daisy @ EYNne745gZ"" folds",2023-03-29T01:54:18.913Z,168005485891300
"""sunny @ WuCshiDEpw"" raises to 5.28",2023-03-29T01:54:04.875Z,168005484487500
"""Daisy @ EYNne745gZ"" raises to 1.52",2023-03-29T01:54:00.036Z,168005484003600
"""sunny @ WuCshiDEpw"" bets 0.76",2023-03-29T01:53:41.472Z,168005482147200
"Turn: 9♥, 5♥, J♠ [2♥]",2023-03-29T01:53:37.320Z,168005481732000
"""ju @ dmawfvSpk0"" folds",2023-03-29T01:53:36.466Z,168005481646600
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T01:53:33.601Z,168005481360100
"""Daisy @ EYNne745gZ"" calls 0.38",2023-03-29T01:53:12.661Z,168005479266100
"""sunny @ WuCshiDEpw"" bets 0.38",2023-03-29T01:53:00.253Z,168005478025300
"""ju @ dmawfvSpk0"" checks",2023-03-29T01:52:56.293Z,168005477629300
"""Andrew @ yhDVFE17BV"" checks",2023-03-29T01:52:53.825Z,168005477382500
"Flop:  [9♥, 5♥, J♠]",2023-03-29T01:52:48.752Z,168005476875200
"""ju @ dmawfvSpk0"" calls 0.18",2023-03-29T01:52:47.941Z,168005476794100
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T01:52:44.564Z,168005476456400
"""Andrew @ yhDVFE17BV"" calls 0.18",2023-03-29T01:52:43.663Z,168005476366300
"""Jade @ xhsZ8jgTjv"" folds",2023-03-29T01:52:38.502Z,168005475850200
"""danial @ kMYSUvj9gu"" folds",2023-03-29T01:52:37.557Z,168005475755700
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T01:52:33.513Z,168005475351300
"""qi @ ZzutxssYJ7"" folds",2023-03-29T01:52:32.544Z,168005475254400
"""Daisy @ EYNne745gZ"" calls 0.18",2023-03-29T01:52:31.421Z,168005475142100
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T01:52:29.944Z,168005474994400
"""sunny @ WuCshiDEpw"" raises to 0.18",2023-03-29T01:52:28.991Z,168005474899100
"""ju @ dmawfvSpk0"" calls 0.04",2023-03-29T01:52:26.713Z,168005474671300
"""Dorothy @ wzpnFqlu9P"" posts a big blind of 0.04",2023-03-29T01:52:23.728Z,168005474372813
"""Andrew @ yhDVFE17BV"" posts a small blind of 0.02",2023-03-29T01:52:23.728Z,168005474372812
"Your hand is Q♣, A♦",2023-03-29T01:52:23.728Z,168005474372810
"Player stacks: #1 ""ju @ dmawfvSpk0"" (5.84) | #2 ""sunny @ WuCshiDEpw"" (6.81) | #3 ""Joel @ DdWeAYaTSY"" (3.46) | #4 ""Daisy @ EYNne745gZ"" (5.84) | #5 ""qi @ ZzutxssYJ7"" (5.44) | #6 ""Fred @ EWw5rDVNJX"" (8.05) | #7 ""danial @ kMYSUvj9gu"" (7.37) | #8 ""Jade @ xhsZ8jgTjv"" (3.51) | #9 ""Andrew @ yhDVFE17BV"" (5.79) | #10 ""Dorothy @ wzpnFqlu9P"" (2.89)",2023-03-29T01:52:23.728Z,168005474372801
"-- starting hand #22 (id: lb0xqh3g7ust)  (No Limit Texas Hold'em) (dealer: ""Jade @ xhsZ8jgTjv"") --",2023-03-29T01:52:23.728Z,168005474372800
"Undealt cards: 9♦, 7♠, K♦, A♦ [10♦]",2023-03-29T01:52:19.899Z,168005473989900
"""danial @ kMYSUvj9gu"" shows a 10♠, Q♦.",2023-03-29T01:52:18.242Z,168005473824200
"-- ending hand #21 --",2023-03-29T01:52:17.086Z,168005473708602
"""danial @ kMYSUvj9gu"" collected 3.38 from pot",2023-03-29T01:52:17.086Z,168005473708601
"Uncalled bet of 3.46 returned to ""danial @ kMYSUvj9gu""",2023-03-29T01:52:17.086Z,168005473708600
"""Joel @ DdWeAYaTSY"" folds",2023-03-29T01:52:16.283Z,168005473628300
"""danial @ kMYSUvj9gu"" bets 3.46",2023-03-29T01:51:55.395Z,168005471539500
"""Joel @ DdWeAYaTSY"" checks",2023-03-29T01:51:48.763Z,168005470876300
"Turn: 9♦, 7♠, K♦ [A♦]",2023-03-29T01:51:46.533Z,168005470653300
"""danial @ kMYSUvj9gu"" calls 1.26",2023-03-29T01:51:45.710Z,168005470571000
"""Joel @ DdWeAYaTSY"" raises to 1.26",2023-03-29T01:51:39.542Z,168005469954200
"""ju @ dmawfvSpk0"" folds",2023-03-29T01:51:21.177Z,168005468117700
"""danial @ kMYSUvj9gu"" bets 0.47",2023-03-29T01:51:11.099Z,168005467109900
"""Joel @ DdWeAYaTSY"" checks",2023-03-29T01:51:01.170Z,168005466117000
"""ju @ dmawfvSpk0"" checks",2023-03-29T01:50:57.396Z,168005465739600
"Flop:  [9♦, 7♠, K♦]",2023-03-29T01:50:48.722Z,168005464872200
"""Joel @ DdWeAYaTSY"" calls 0.24",2023-03-29T01:50:47.900Z,168005464790000
"""sunny @ WuCshiDEpw"" folds",2023-03-29T01:50:31.611Z,168005463161100
"""ju @ dmawfvSpk0"" calls 0.24",2023-03-29T01:50:30.743Z,168005463074300
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-29T01:50:27.318Z,168005462731800
"""Andrew @ yhDVFE17BV"" folds",2023-03-29T01:50:04.845Z,168005460484500
"""Jade @ xhsZ8jgTjv"" folds",2023-03-29T01:50:00.283Z,168005460028300
"""danial @ kMYSUvj9gu"" raises to 0.24",2023-03-29T01:49:58.811Z,168005459881100
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T01:49:51.582Z,168005459158200
"""qi @ ZzutxssYJ7"" folds",2023-03-29T01:49:50.701Z,168005459070100
"""Daisy @ EYNne745gZ"" folds",2023-03-29T01:49:48.910Z,168005458891000
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-29T01:49:48.072Z,168005458807200
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-29T01:49:41.649Z,168005458164900
"""ju @ dmawfvSpk0"" calls 0.04",2023-03-29T01:49:32.910Z,168005457291000
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-29T01:49:29.008Z,168005456900800
"""Andrew @ yhDVFE17BV"" posts a big blind of 0.04",2023-03-29T01:49:26.460Z,168005456646013
"""Jade @ xhsZ8jgTjv"" posts a small blind of 0.02",2023-03-29T01:49:26.460Z,168005456646012
"Your hand is 5♥, 4♦",2023-03-29T01:49:26.460Z,168005456646010
"Player stacks: #1 ""ju @ dmawfvSpk0"" (6.08) | #2 ""sunny @ WuCshiDEpw"" (6.85) | #3 ""Joel @ DdWeAYaTSY"" (4.96) | #4 ""Daisy @ EYNne745gZ"" (5.84) | #5 ""qi @ ZzutxssYJ7"" (5.44) | #6 ""Fred @ EWw5rDVNJX"" (8.05) | #7 ""danial @ kMYSUvj9gu"" (5.49) | #8 ""Jade @ xhsZ8jgTjv"" (3.53) | #9 ""Andrew @ yhDVFE17BV"" (5.83) | #10 ""Dorothy @ wzpnFqlu9P"" (2.93)",2023-03-29T01:49:26.460Z,168005456646001
"-- starting hand #21 (id: 86jnx4tcptb7)  (No Limit Texas Hold'em) (dealer: ""danial @ kMYSUvj9gu"") --",2023-03-29T01:49:26.460Z,168005456646000
"Undealt cards: 6♠, 4♣, 4♥, Q♠ [Q♣]",2023-03-29T01:49:23.045Z,168005456304500
"-- ending hand #20 --",2023-03-29T01:49:20.555Z,168005456055502
"""danial @ kMYSUvj9gu"" collected 0.60 from pot",2023-03-29T01:49:20.555Z,168005456055501
"Uncalled bet of 0.45 returned to ""danial @ kMYSUvj9gu""",2023-03-29T01:49:20.555Z,168005456055500
"""Fred @ EWw5rDVNJX"" folds",2023-03-29T01:49:19.711Z,168005455971100
"""danial @ kMYSUvj9gu"" bets 0.45",2023-03-29T01:49:18.315Z,168005455831500
