entry,at,order
"""Danial @ kMYSUvj9gu"" calls 0.28",2023-03-22T01:53:18.464Z,167944999846400
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T01:53:15.135Z,167944999513500
"""sunny @ WuCshiDEpw"" folds",2023-03-22T01:53:12.677Z,167944999267700
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T01:53:11.705Z,167944999170500
"""Jade @ xhsZ8jgTjv"" bets 0.28",2023-03-22T01:53:10.594Z,167944999059400
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T01:53:05.216Z,167944998521600
"Flop:  [J♠, J♦, Q♦]",2023-03-22T01:53:02.074Z,167944998207400
"""Jade @ xhsZ8jgTjv"" checks",2023-03-22T01:53:01.221Z,167944998122100
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-22T01:52:57.726Z,167944997772600
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-22T01:52:56.768Z,167944997676800
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-22T01:52:54.935Z,167944997493500
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T01:52:50.515Z,167944997051500
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-22T01:52:49.565Z,167944996956500
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-22T01:52:36.845Z,167944995684500
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-22T01:52:35.404Z,167944995540400
"""Jade @ xhsZ8jgTjv"" posts a big blind of 0.04",2023-03-22T01:52:33.090Z,167944995309011
"""Fred @ EWw5rDVNJX"" posts a small blind of 0.02",2023-03-22T01:52:33.090Z,167944995309010
"Your hand is 2♦, K♥",2023-03-22T01:52:33.090Z,167944995309006
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.77) | #2 ""Joel @ DdWeAYaTSY"" (3.90) | #3 ""sunny @ WuCshiDEpw"" (8.17) | #5 ""qipanda @ ZzutxssYJ7"" (5.05) | #6 ""Andrew @ yhDVFE17BV"" (5.64) | #7 ""Danial @ kMYSUvj9gu"" (5.06) | #8 ""Dorothy @ wzpnFqlu9P"" (3.15) | #10 ""Fred @ EWw5rDVNJX"" (5.26)",2023-03-22T01:52:33.090Z,167944995309001
"-- starting hand #28 (id: iouxbz3aqhxh)  (No Limit Texas Hold'em) (dealer: ""Dorothy @ wzpnFqlu9P"") --",2023-03-22T01:52:33.090Z,167944995309000
"""sunny @ WuCshiDEpw"" shows a 8♣, 5♠.",2023-03-22T01:52:31.006Z,167944995100600
"-- ending hand #27 --",2023-03-22T01:52:29.484Z,167944994948402
"""Andrew @ yhDVFE17BV"" collected 0.48 from pot",2023-03-22T01:52:29.484Z,167944994948401
"Uncalled bet of 0.56 returned to ""Andrew @ yhDVFE17BV""",2023-03-22T01:52:29.484Z,167944994948400
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T01:52:28.654Z,167944994865400
"""Andrew @ yhDVFE17BV"" bets 0.56",2023-03-22T01:52:26.509Z,167944994650900
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T01:52:21.861Z,167944994186100
"River: 6♣, J♦, 9♦, 7♠ [Q♥]",2023-03-22T01:52:19.039Z,167944993903900
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T01:52:18.188Z,167944993818800
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T01:52:08.592Z,167944992859200
"Turn: 6♣, J♦, 9♦ [7♠]",2023-03-22T01:52:04.497Z,167944992449700
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T01:52:03.677Z,167944992367700
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T01:52:02.805Z,167944992280500
"""Andrew @ yhDVFE17BV"" calls 0.12",2023-03-22T01:51:57.898Z,167944991789800
"""sunny @ WuCshiDEpw"" folds",2023-03-22T01:51:54.896Z,167944991489600
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T01:51:49.555Z,167944990955500
"""Fred @ EWw5rDVNJX"" bets 0.12",2023-03-22T01:51:46.936Z,167944990693600
"""Dorothy @ wzpnFqlu9P"" checks",2023-03-22T01:51:43.656Z,167944990365600
"Flop:  [6♣, J♦, 9♦]",2023-03-22T01:51:35.853Z,167944989585300
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T01:51:35.047Z,167944989504700
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-22T01:51:33.921Z,167944989392100
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-22T01:51:30.765Z,167944989076500
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T01:51:29.163Z,167944988916300
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T01:51:28.288Z,167944988828800
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-22T01:51:27.447Z,167944988744700
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-22T01:51:21.495Z,167944988149500
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T01:51:15.699Z,167944987569900
"""Fred @ EWw5rDVNJX"" posts a big blind of 0.04",2023-03-22T01:51:05.170Z,167944986517011
"""Dorothy @ wzpnFqlu9P"" posts a small blind of 0.02",2023-03-22T01:51:05.170Z,167944986517010
"Your hand is 10♠, A♠",2023-03-22T01:51:05.170Z,167944986517006
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.77) | #2 ""Joel @ DdWeAYaTSY"" (3.94) | #3 ""sunny @ WuCshiDEpw"" (8.21) | #5 ""qipanda @ ZzutxssYJ7"" (5.05) | #6 ""Andrew @ yhDVFE17BV"" (5.32) | #7 ""Danial @ kMYSUvj9gu"" (5.10) | #8 ""Dorothy @ wzpnFqlu9P"" (3.19) | #10 ""Fred @ EWw5rDVNJX"" (5.42)",2023-03-22T01:51:05.170Z,167944986517001
"-- starting hand #27 (id: seyrmswumikl)  (No Limit Texas Hold'em) (dealer: ""Danial @ kMYSUvj9gu"") --",2023-03-22T01:51:05.170Z,167944986517000
"-- ending hand #26 --",2023-03-22T01:50:59.101Z,167944985910102
"""Danial @ kMYSUvj9gu"" collected 0.40 from pot with Two Pair, A's & K's (combination: A♦, A♣, K♠, K♥, 9♦)",2023-03-22T01:50:59.101Z,167944985910101
"""Danial @ kMYSUvj9gu"" shows a A♦, 5♥.",2023-03-22T01:50:59.101Z,167944985910100
"""Andrew @ yhDVFE17BV"" calls 0.08",2023-03-22T01:50:58.282Z,167944985828200
"""sunny @ WuCshiDEpw"" folds",2023-03-22T01:50:54.758Z,167944985475800
"""Dorothy @ wzpnFqlu9P"" calls 0.08",2023-03-22T01:50:53.320Z,167944985332000
"""Danial @ kMYSUvj9gu"" bets 0.08",2023-03-22T01:50:50.537Z,167944985053700
"River: 9♦, 6♥, K♠, K♥ [A♣]",2023-03-22T01:50:44.624Z,167944984462400
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T01:50:43.740Z,167944984374000
"""sunny @ WuCshiDEpw"" checks",2023-03-22T01:50:39.188Z,167944983918800
"""Dorothy @ wzpnFqlu9P"" checks",2023-03-22T01:50:35.722Z,167944983572200
"""Danial @ kMYSUvj9gu"" checks",2023-03-22T01:50:32.386Z,167944983238600
"Turn: 9♦, 6♥, K♠ [K♥]",2023-03-22T01:50:29.593Z,167944982959300
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T01:50:28.769Z,167944982876900
"""sunny @ WuCshiDEpw"" checks",2023-03-22T01:50:25.401Z,167944982540100
"""Dorothy @ wzpnFqlu9P"" checks",2023-03-22T01:50:16.069Z,167944981606900
"""Danial @ kMYSUvj9gu"" checks",2023-03-22T01:50:13.240Z,167944981324000
"Flop:  [9♦, 6♥, K♠]",2023-03-22T01:50:09.385Z,167944980938500
"""Dorothy @ wzpnFqlu9P"" checks",2023-03-22T01:50:08.546Z,167944980854600
"""Danial @ kMYSUvj9gu"" calls 0.04",2023-03-22T01:50:06.198Z,167944980619800
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T01:50:03.686Z,167944980368600
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T01:50:02.791Z,167944980279100
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-22T01:50:00.954Z,167944980095400
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T01:49:41.660Z,167944978166000
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T01:49:40.736Z,167944978073600
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T01:49:35.655Z,167944977565500
"""Dorothy @ wzpnFqlu9P"" posts a big blind of 0.04",2023-03-22T01:49:29.167Z,167944976916711
"""Danial @ kMYSUvj9gu"" posts a small blind of 0.02",2023-03-22T01:49:29.167Z,167944976916710
"Your hand is 9♥, 2♣",2023-03-22T01:49:29.167Z,167944976916706
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.77) | #2 ""Joel @ DdWeAYaTSY"" (3.94) | #3 ""sunny @ WuCshiDEpw"" (8.25) | #5 ""qipanda @ ZzutxssYJ7"" (5.05) | #6 ""Andrew @ yhDVFE17BV"" (5.44) | #7 ""Danial @ kMYSUvj9gu"" (4.82) | #8 ""Dorothy @ wzpnFqlu9P"" (3.31) | #10 ""Fred @ EWw5rDVNJX"" (5.42)",2023-03-22T01:49:29.167Z,167944976916701
"-- starting hand #26 (id: lpdbztdiy7mw)  (No Limit Texas Hold'em) (dealer: ""Andrew @ yhDVFE17BV"") --",2023-03-22T01:49:29.167Z,167944976916700
"-- ending hand #25 --",2023-03-22T01:49:23.256Z,167944976325602
"""Joel @ DdWeAYaTSY"" collected 0.54 from pot",2023-03-22T01:49:23.256Z,167944976325601
"Uncalled bet of 0.40 returned to ""Joel @ DdWeAYaTSY""",2023-03-22T01:49:23.256Z,167944976325600
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T01:49:22.412Z,167944976241200
"""Joel @ DdWeAYaTSY"" bets 0.40",2023-03-22T01:49:10.283Z,167944975028300
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T01:49:00.190Z,167944974019000
"Turn: 3♥, J♥, 10♠ [9♦]",2023-03-22T01:48:55.683Z,167944973568300
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T01:48:54.788Z,167944973478800
"""sunny @ WuCshiDEpw"" folds",2023-03-22T01:48:50.683Z,167944973068300
"""Joel @ DdWeAYaTSY"" calls 0.18",2023-03-22T01:48:49.498Z,167944972949800
"""Fred @ EWw5rDVNJX"" bets 0.18",2023-03-22T01:48:42.651Z,167944972265100
"""Danial @ kMYSUvj9gu"" checks",2023-03-22T01:48:38.453Z,167944971845300
"Flop:  [3♥, J♥, 10♠]",2023-03-22T01:48:02.343Z,167944968234300
"""Danial @ kMYSUvj9gu"" checks",2023-03-22T01:48:01.525Z,167944968152500
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T01:47:59.301Z,167944967930100
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T01:47:46.744Z,167944966674400
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-22T01:47:45.874Z,167944966587400
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-22T01:47:44.817Z,167944966481700
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T01:47:42.442Z,167944966244200
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-22T01:47:37.112Z,167944965711200
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T01:47:32.806Z,167944965280600
"""Danial @ kMYSUvj9gu"" posts a big blind of 0.04",2023-03-22T01:47:31.068Z,167944965106811
"""Andrew @ yhDVFE17BV"" posts a small blind of 0.02",2023-03-22T01:47:31.068Z,167944965106810
"Your hand is 6♠, 2♣",2023-03-22T01:47:31.068Z,167944965106806
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.77) | #2 ""Joel @ DdWeAYaTSY"" (3.62) | #3 ""sunny @ WuCshiDEpw"" (8.29) | #5 ""qipanda @ ZzutxssYJ7"" (5.05) | #6 ""Andrew @ yhDVFE17BV"" (5.46) | #7 ""Danial @ kMYSUvj9gu"" (4.86) | #8 ""Dorothy @ wzpnFqlu9P"" (3.31) | #10 ""Fred @ EWw5rDVNJX"" (5.64)",2023-03-22T01:47:31.068Z,167944965106801
"-- starting hand #25 (id: jlpcmkmrdovz)  (No Limit Texas Hold'em) (dealer: ""qipanda @ ZzutxssYJ7"") --",2023-03-22T01:47:31.068Z,167944965106800
"-- ending hand #24 --",2023-03-22T01:47:25.092Z,167944964509202
"""Danial @ kMYSUvj9gu"" collected 0.70 from pot",2023-03-22T01:47:25.092Z,167944964509201
"Uncalled bet of 0.35 returned to ""Danial @ kMYSUvj9gu""",2023-03-22T01:47:25.092Z,167944964509200
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T01:47:24.281Z,167944964428100
"""Danial @ kMYSUvj9gu"" bets 0.35",2023-03-22T01:47:19.122Z,167944963912200
"Flop:  [8♠, J♠, 4♥]",2023-03-22T01:47:12.447Z,167944963244700
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T01:47:11.555Z,167944963155500
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T01:47:10.371Z,167944963037100
"""sunny @ WuCshiDEpw"" folds",2023-03-22T01:47:09.519Z,167944962951900
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T01:47:08.408Z,167944962840800
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T01:47:07.492Z,167944962749200
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T01:47:02.669Z,167944962266900
"""Dorothy @ wzpnFqlu9P"" calls 0.32",2023-03-22T01:47:01.724Z,167944962172400
"""Danial @ kMYSUvj9gu"" raises to 0.32",2023-03-22T01:46:53.084Z,167944961308400
"""Andrew @ yhDVFE17BV"" posts a big blind of 0.04",2023-03-22T01:46:44.102Z,167944960410211
"""qipanda @ ZzutxssYJ7"" posts a small blind of 0.02",2023-03-22T01:46:44.102Z,167944960410210
"Your hand is Q♣, 6♠",2023-03-22T01:46:44.102Z,167944960410206
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.77) | #2 ""Joel @ DdWeAYaTSY"" (3.62) | #3 ""sunny @ WuCshiDEpw"" (8.29) | #5 ""qipanda @ ZzutxssYJ7"" (5.07) | #6 ""Andrew @ yhDVFE17BV"" (5.50) | #7 ""Danial @ kMYSUvj9gu"" (4.48) | #8 ""Dorothy @ wzpnFqlu9P"" (3.63) | #10 ""Fred @ EWw5rDVNJX"" (5.64)",2023-03-22T01:46:44.102Z,167944960410201
"-- starting hand #24 (id: ft8t3gd02zaw)  (No Limit Texas Hold'em) (dealer: ""sunny @ WuCshiDEpw"") --",2023-03-22T01:46:44.102Z,167944960410200
"Undealt cards: 6♣, 2♠, 10♦, 7♦ [K♦]",2023-03-22T01:46:38.379Z,167944959837900
"-- ending hand #23 --",2023-03-22T01:46:38.191Z,167944959819102
"""Joel @ DdWeAYaTSY"" collected 1.08 from pot",2023-03-22T01:46:38.191Z,167944959819101
"Uncalled bet of 0.62 returned to ""Joel @ DdWeAYaTSY""",2023-03-22T01:46:38.191Z,167944959819100
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T01:46:37.357Z,167944959735700
"""Joel @ DdWeAYaTSY"" bets 0.62",2023-03-22T01:46:21.864Z,167944958186400
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T01:46:10.441Z,167944957044100
"Turn: 6♣, 2♠, 10♦ [7♦]",2023-03-22T01:46:07.334Z,167944956733400
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T01:46:06.515Z,167944956651500
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T01:46:05.640Z,167944956564000
"""Andrew @ yhDVFE17BV"" calls 0.27",2023-03-22T01:46:02.374Z,167944956237400
"""Joel @ DdWeAYaTSY"" bets 0.27",2023-03-22T01:46:00.735Z,167944956073500
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T01:45:52.175Z,167944955217500
"""Dorothy @ wzpnFqlu9P"" checks",2023-03-22T01:45:50.931Z,167944955093100
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T01:45:47.982Z,167944954798200
"Flop:  [6♣, 2♠, 10♦]",2023-03-22T01:45:46.264Z,167944954626400
"""Fred @ EWw5rDVNJX"" calls 0.12",2023-03-22T01:45:45.436Z,167944954543600
"""Dorothy @ wzpnFqlu9P"" calls 0.12",2023-03-22T01:45:41.531Z,167944954153100
"""Andrew @ yhDVFE17BV"" calls 0.12",2023-03-22T01:45:37.366Z,167944953736600
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T01:45:36.463Z,167944953646300
"""sunny @ WuCshiDEpw"" folds",2023-03-22T01:45:23.072Z,167944952307200
"""Joel @ DdWeAYaTSY"" raises to 0.12",2023-03-22T01:45:18.881Z,167944951888100
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T01:45:14.773Z,167944951477300
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-22T01:45:11.242Z,167944951124200
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-22T01:45:08.807Z,167944950880700
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T01:45:05.855Z,167944950585500
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T01:45:04.956Z,167944950495600
"""qipanda @ ZzutxssYJ7"" posts a big blind of 0.04",2023-03-22T01:44:55.492Z,167944949549211
"""sunny @ WuCshiDEpw"" posts a small blind of 0.02",2023-03-22T01:44:55.492Z,167944949549210
"Your hand is 4♥, A♦",2023-03-22T01:44:55.492Z,167944949549206
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.77) | #2 ""Joel @ DdWeAYaTSY"" (2.93) | #3 ""sunny @ WuCshiDEpw"" (8.31) | #5 ""qipanda @ ZzutxssYJ7"" (5.11) | #6 ""Andrew @ yhDVFE17BV"" (5.89) | #7 ""Danial @ kMYSUvj9gu"" (4.48) | #8 ""Dorothy @ wzpnFqlu9P"" (3.75) | #10 ""Fred @ EWw5rDVNJX"" (5.76)",2023-03-22T01:44:55.492Z,167944949549201
"-- starting hand #23 (id: egxzhz4w0vt9)  (No Limit Texas Hold'em) (dealer: ""Joel @ DdWeAYaTSY"") --",2023-03-22T01:44:55.492Z,167944949549200
"-- ending hand #22 --",2023-03-22T01:44:52.528Z,167944949252802
"""Fred @ EWw5rDVNJX"" collected 3.18 from pot",2023-03-22T01:44:52.528Z,167944949252801
"Uncalled bet of 2.58 returned to ""Fred @ EWw5rDVNJX""",2023-03-22T01:44:52.528Z,167944949252800
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T01:44:51.695Z,167944949169500
"""Fred @ EWw5rDVNJX"" raises to 3.64 and go all in",2023-03-22T01:44:47.792Z,167944948779200
"""Andrew @ yhDVFE17BV"" bets 1.06",2023-03-22T01:44:42.589Z,167944948258900
"River: 8♥, 3♥, 2♣, 2♦ [J♥]",2023-03-22T01:44:38.399Z,167944947839900
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T01:44:37.527Z,167944947752700
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T01:44:36.123Z,167944947612300
"Turn: 8♥, 3♥, 2♣ [2♦]",2023-03-22T01:44:28.264Z,167944946826400
"""Fred @ EWw5rDVNJX"" checks",2023-03-22T01:44:27.441Z,167944946744100
"""Andrew @ yhDVFE17BV"" checks",2023-03-22T01:44:25.301Z,167944946530100
"Flop:  [8♥, 3♥, 2♣]",2023-03-22T01:44:23.659Z,167944946365900
"""sunny @ WuCshiDEpw"" folds",2023-03-22T01:44:22.818Z,167944946281800
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T01:44:21.877Z,167944946187700
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T01:44:20.902Z,167944946090200
"""Fred @ EWw5rDVNJX"" calls 0.50",2023-03-22T01:44:20.015Z,167944946001500
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T01:44:08.478Z,167944944847800
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T01:44:07.621Z,167944944762100
"""Andrew @ yhDVFE17BV"" raises to 0.50",2023-03-22T01:44:06.670Z,167944944667000
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T01:43:57.279Z,167944943727900
"""sunny @ WuCshiDEpw"" posts a big blind of 0.04",2023-03-22T01:43:44.560Z,167944942456011
"""Joel @ DdWeAYaTSY"" posts a small blind of 0.02",2023-03-22T01:43:44.560Z,167944942456010
"Your hand is A♣, K♣",2023-03-22T01:43:44.560Z,167944942456006
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.77) | #2 ""Joel @ DdWeAYaTSY"" (2.95) | #3 ""sunny @ WuCshiDEpw"" (8.35) | #5 ""qipanda @ ZzutxssYJ7"" (5.11) | #6 ""Andrew @ yhDVFE17BV"" (7.45) | #7 ""Danial @ kMYSUvj9gu"" (4.48) | #8 ""Dorothy @ wzpnFqlu9P"" (3.75) | #10 ""Fred @ EWw5rDVNJX"" (4.14)",2023-03-22T01:43:44.560Z,167944942456001
"-- starting hand #22 (id: ovqkczlpcaxs)  (No Limit Texas Hold'em) (dealer: ""Jade @ xhsZ8jgTjv"") --",2023-03-22T01:43:44.560Z,167944942456000
"-- ending hand #21 --",2023-03-22T01:43:41.589Z,167944942158902
"""sunny @ WuCshiDEpw"" collected 4.64 from pot",2023-03-22T01:43:41.589Z,167944942158901
"Uncalled bet of 2.95 returned to ""sunny @ WuCshiDEpw""",2023-03-22T01:43:41.589Z,167944942158900
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T01:43:40.756Z,167944942075600
"""sunny @ WuCshiDEpw"" raises to 4.11",2023-03-22T01:43:19.831Z,167944939983100
"""Joel @ DdWeAYaTSY"" bets 1.16",2023-03-22T01:43:17.117Z,167944939711700
"River: 6♣, 4♣, 3♦, 10♣ [2♦]",2023-03-22T01:43:07.946Z,167944938794600
"""sunny @ WuCshiDEpw"" calls 0.80",2023-03-22T01:43:07.086Z,167944938708600
"""Joel @ DdWeAYaTSY"" bets 0.80",2023-03-22T01:43:05.259Z,167944938525900
"Turn: 6♣, 4♣, 3♦ [10♣]",2023-03-22T01:42:54.860Z,167944937486000
"""sunny @ WuCshiDEpw"" checks",2023-03-22T01:42:53.998Z,167944937399800
"""Joel @ DdWeAYaTSY"" checks",2023-03-22T01:42:52.597Z,167944937259700
"Flop:  [6♣, 4♣, 3♦]",2023-03-22T01:42:50.255Z,167944937025500
"""Jade @ xhsZ8jgTjv"" folds",2023-03-22T01:42:49.374Z,167944936937400
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T01:42:48.501Z,167944936850100
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T01:42:47.606Z,167944936760600
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T01:42:44.063Z,167944936406300
"""sunny @ WuCshiDEpw"" calls 0.28",2023-03-22T01:42:43.159Z,167944936315900
"""Joel @ DdWeAYaTSY"" raises to 0.28",2023-03-22T01:42:40.012Z,167944936001200
"""Jade @ xhsZ8jgTjv"" calls 0.04",2023-03-22T01:42:34.550Z,167944935455000
"""Fred @ EWw5rDVNJX"" calls 0.04",2023-03-22T01:42:32.592Z,167944935259200
"""Dorothy @ wzpnFqlu9P"" calls 0.04",2023-03-22T01:42:28.258Z,167944934825800
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T01:42:26.054Z,167944934605400
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T01:42:25.202Z,167944934520200
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T01:42:23.514Z,167944934351400
"""sunny @ WuCshiDEpw"" calls 0.04",2023-03-22T01:42:15.373Z,167944933537300
"""Joel @ DdWeAYaTSY"" posts a big blind of 0.04",2023-03-22T01:42:13.395Z,167944933339511
"""Jade @ xhsZ8jgTjv"" posts a small blind of 0.02",2023-03-22T01:42:13.395Z,167944933339510
"Your hand is K♣, 8♦",2023-03-22T01:42:13.395Z,167944933339506
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.81) | #2 ""Joel @ DdWeAYaTSY"" (5.19) | #3 ""sunny @ WuCshiDEpw"" (5.95) | #5 ""qipanda @ ZzutxssYJ7"" (5.11) | #6 ""Andrew @ yhDVFE17BV"" (7.49) | #7 ""Danial @ kMYSUvj9gu"" (4.48) | #8 ""Dorothy @ wzpnFqlu9P"" (3.79) | #10 ""Fred @ EWw5rDVNJX"" (4.18)",2023-03-22T01:42:13.395Z,167944933339501
"-- starting hand #21 (id: jqkj0srymwol)  (No Limit Texas Hold'em) (dealer: ""Fred @ EWw5rDVNJX"") --",2023-03-22T01:42:13.395Z,167944933339500
"Undealt cards: Q♠, 4♥, 8♣ [7♠, 7♥]",2023-03-22T01:42:08.394Z,167944932839400
"-- ending hand #20 --",2023-03-22T01:42:07.472Z,167944932747202
"""Jade @ xhsZ8jgTjv"" collected 0.74 from pot",2023-03-22T01:42:07.472Z,167944932747201
"Uncalled bet of 0.74 returned to ""Jade @ xhsZ8jgTjv""",2023-03-22T01:42:07.472Z,167944932747200
"""Dorothy @ wzpnFqlu9P"" folds",2023-03-22T01:42:06.616Z,167944932661600
"""Danial @ kMYSUvj9gu"" folds",2023-03-22T01:42:04.396Z,167944932439600
"""Andrew @ yhDVFE17BV"" folds",2023-03-22T01:42:02.529Z,167944932252900
"""Jade @ xhsZ8jgTjv"" bets 0.74",2023-03-22T01:42:01.639Z,167944932163900
"Flop:  [Q♠, 4♥, 8♣]",2023-03-22T01:41:55.567Z,167944931556700
"""Andrew @ yhDVFE17BV"" calls 0.16",2023-03-22T01:41:54.708Z,167944931470800
"""qipanda @ ZzutxssYJ7"" folds",2023-03-22T01:41:53.801Z,167944931380100
"""Joel @ DdWeAYaTSY"" folds",2023-03-22T01:41:52.927Z,167944931292700
"""Jade @ xhsZ8jgTjv"" calls 0.16",2023-03-22T01:41:50.326Z,167944931032600
"""Fred @ EWw5rDVNJX"" folds",2023-03-22T01:41:48.324Z,167944930832400
"""Dorothy @ wzpnFqlu9P"" calls 0.16",2023-03-22T01:41:47.401Z,167944930740100
"""Danial @ kMYSUvj9gu"" raises to 0.16",2023-03-22T01:41:38.271Z,167944929827100
"""Andrew @ yhDVFE17BV"" calls 0.04",2023-03-22T01:41:25.649Z,167944928564900
"""qipanda @ ZzutxssYJ7"" calls 0.04",2023-03-22T01:41:23.819Z,167944928381900
"""sunny @ WuCshiDEpw"" folds",2023-03-22T01:41:03.237Z,167944926323700
"""Joel @ DdWeAYaTSY"" calls 0.04",2023-03-22T01:41:02.251Z,167944926225100
"""Jade @ xhsZ8jgTjv"" posts a big blind of 0.04",2023-03-22T01:40:58.982Z,167944925898211
"""Fred @ EWw5rDVNJX"" posts a small blind of 0.02",2023-03-22T01:40:58.982Z,167944925898210
"Your hand is 3♦, 6♦",2023-03-22T01:40:58.982Z,167944925898206
"Player stacks: #1 ""Jade @ xhsZ8jgTjv"" (3.23) | #2 ""Joel @ DdWeAYaTSY"" (5.23) | #3 ""sunny @ WuCshiDEpw"" (5.95) | #5 ""qipanda @ ZzutxssYJ7"" (5.15) | #6 ""Andrew @ yhDVFE17BV"" (7.65) | #7 ""Danial @ kMYSUvj9gu"" (4.64) | #8 ""Dorothy @ wzpnFqlu9P"" (3.95) | #10 ""Fred @ EWw5rDVNJX"" (4.20)",2023-03-22T01:40:58.982Z,167944925898201
"-- starting hand #20 (id: o0aetm4falx2)  (No Limit Texas Hold'em) (dealer: ""Dorothy @ wzpnFqlu9P"") --",2023-03-22T01:40:58.982Z,167944925898200
"""Andrew @ yhDVFE17BV"" shows a 10♠, Q♠.",2023-03-22T01:40:56.299Z,167944925629900
"Undealt cards: J♣, 9♥, 8♠ [3♣, 10♦]",2023-03-22T01:40:55.020Z,167944925502000
"-- ending hand #19 --",2023-03-22T01:40:52.376Z,167944925237602
